product_id,product_category_name,total_revenue,total_profit,total_orders,profit_margin_pct
PROD_01912,garden_tools,15893.44,13906.4,45,87.5
PROD_01913,furniture,81605.64,71901.39,53,88.11
PROD_01914,health_wellness,11165.62,9780.5,51,87.59
PROD_01915,electronics,67709.37,59669.31,50,88.13
PROD_01916,garden_tools,13740.07,11938.53,44,86.89
PROD_01917,furniture,63726.369999999995,56276.73,37,88.31
PROD_01918,electronics,43783.54,38460.58,35,87.84
PROD_01919,furniture,94775.01,83522.89,59,88.13
PROD_01920,baby_products,8690.710000000001,7542.28,49,86.79
PROD_01921,electronics,68969.56,60271.58,50,87.39
PROD_01922,beauty_perfumery,7025.71,6088.0599999999995,42,86.65
PROD_01923,garden_tools,13185.24,11390.74,42,86.39
PROD_01924,electronics,70043.44,61168.6,49,87.33
PROD_01925,furniture,64982.49,55873.4,36,85.98
PROD_01926,sports_leisure,12618.83,11224.59,30,88.95
PROD_01927,home_decor,13681.67,11827.52,41,86.45
PROD_01928,furniture,64067.590000000004,56273.71,42,87.83
PROD_01929,electronics,59210.450000000004,51839.04,42,87.55
PROD_01930,toys_games,8743.95,7713.11,43,88.21
PROD_01931,electronics,49936.1,43713.47,40,87.54
PROD_01932,clothing_accessories,11793.24,10274.24,54,87.12
PROD_01933,sports_leisure,18121.29,15936.14,46,87.94
PROD_01934,home_decor,10394.06,9016.84,32,86.75
PROD_01935,clothing_accessories,12040.51,10535.16,55,87.5
PROD_01936,health_wellness,9265.0,8108.66,44,87.52
PROD_01937,baby_products,6547.3,5763.95,38,88.04
PROD_01938,automotive,29172.3,25430.81,46,87.17
PROD_01939,beauty_perfumery,7068.55,6179.5,49,87.42
PROD_01940,automotive,29569.44,25848.76,48,87.42
PROD_01941,garden_tools,15903.1,13774.0,49,86.61
PROD_01942,home_decor,14377.33,12613.0,44,87.73
PROD_01943,clothing_accessories,9880.6,8572.99,46,86.77
PROD_01944,electronics,47553.33,41835.99,39,87.98
PROD_01945,sports_leisure,18955.04,16648.19,47,87.83
PROD_01946,baby_products,4524.06,4009.91,30,88.64
PROD_01947,beauty_perfumery,7732.21,6712.8,51,86.82
PROD_01948,books,3685.1,3143.65,46,85.31
PROD_01949,electronics,48377.3,42250.63,37,87.34
PROD_01950,electronics,42199.19,37170.9,35,88.08
PROD_01951,sports_leisure,15128.08,13056.16,33,86.3
PROD_01952,baby_products,7518.72,6569.91,46,87.38
PROD_01953,home_decor,18589.18,16241.54,53,87.37
PROD_01954,automotive,27147.3,23248.35,41,85.64
PROD_01955,electronics,51302.43,45703.7,40,89.09
PROD_01956,furniture,70517.99,61571.55,45,87.31
PROD_01957,furniture,59001.23,51021.79,40,86.48
PROD_01958,health_wellness,10279.95,9040.95,53,87.95
PROD_01959,electronics,72600.99,63151.51,47,86.98
PROD_01960,clothing_accessories,7771.18,6755.98,37,86.94
PROD_01961,clothing_accessories,10949.19,9649.85,42,88.13
PROD_01962,baby_products,6199.14,5458.8,40,88.06
PROD_01963,electronics,57634.64,49916.05,43,86.61
PROD_01964,electronics,54296.67,47748.08,40,87.94
PROD_01965,beauty_perfumery,8424.97,7365.98,47,87.43
PROD_01966,beauty_perfumery,8087.7,7073.9,49,87.46
PROD_01967,health_wellness,10807.32,9528.53,47,88.17
PROD_01968,baby_products,6245.72,5422.43,38,86.82
PROD_01969,beauty_perfumery,5974.98,5228.18,38,87.5
PROD_01970,garden_tools,18483.12,16323.8,50,88.32
PROD_01971,toys_games,9916.19,8737.54,54,88.11
PROD_01972,clothing_accessories,9171.29,8044.66,41,87.72
PROD_01973,garden_tools,15106.210000000001,13178.95,49,87.24
PROD_01974,books,4580.59,3998.13,51,87.28
PROD_01975,home_decor,13296.05,11565.39,40,86.98
PROD_01976,books,4320.01,3730.32,49,86.35
PROD_01977,home_decor,19131.72,16930.94,59,88.5
PROD_01978,electronics,61765.7,53766.78,46,87.05
PROD_01979,books,2878.12,2463.79,36,85.6
PROD_01980,health_wellness,13917.43,12212.42,61,87.75
PROD_01981,toys_games,6848.77,6069.66,37,88.62
PROD_01982,clothing_accessories,10711.77,9444.89,48,88.17
PROD_01983,baby_products,9689.57,8540.13,56,88.14
PROD_01984,electronics,52114.520000000004,45465.590000000004,43,87.24
PROD_01985,home_decor,12790.47,11170.33,41,87.33
PROD_01986,clothing_accessories,9382.92,8254.39,47,87.97
PROD_01987,electronics,62369.31,54616.94,46,87.57
PROD_01988,home_decor,16235.25,14114.52,50,86.94
PROD_01989,furniture,58744.23,51497.61,37,87.66
PROD_01990,automotive,21110.78,18305.25,34,86.71
PROD_01991,pet_supplies,5903.66,5083.84,46,86.11
PROD_01992,kitchen_utilities,10298.41,9036.65,42,87.75
PROD_01993,sports_leisure,16842.25,14615.52,38,86.78
PROD_01994,toys_games,8090.96,7148.24,42,88.35
PROD_01995,health_wellness,7515.83,6552.51,38,87.18
PROD_01996,sports_leisure,18573.87,16228.25,38,87.37
PROD_01997,kitchen_utilities,9815.63,8631.59,43,87.94
PROD_01998,sports_leisure,16713.25,14532.43,43,86.95
PROD_01999,home_decor,11490.26,10026.96,43,87.26
PROD_02000,beauty_perfumery,6548.2699999999995,5791.17,43,88.44
PROD_02001,books,3368.98,2875.47,47,85.35
PROD_02002,toys_games,6780.7,6016.45,35,88.73
PROD_02003,home_decor,15389.43,13633.75,50,88.59
PROD_02004,beauty_perfumery,6383.66,5610.37,39,87.89
PROD_02005,garden_tools,13907.09,12074.5,43,86.82
PROD_02006,stationery,2439.81,2062.78,42,84.55
PROD_02007,clothing_accessories,9138.2,7934.51,42,86.83
PROD_02008,clothing_accessories,12872.89,11249.54,60,87.39
PROD_02009,books,3853.44,3279.55,47,85.11
PROD_02010,home_decor,12705.33,11191.3,43,88.08
PROD_02011,electronics,64434.66,56648.78,45,87.92
PROD_02012,home_decor,11907.36,10501.77,38,88.2
PROD_02013,kitchen_utilities,11231.49,9820.23,47,87.43
PROD_02014,kitchen_utilities,9585.55,8388.04,39,87.51
PROD_02015,sports_leisure,16062.42,13939.69,45,86.78
PROD_02016,sports_leisure,19759.09,17115.05,47,86.62
PROD_02017,beauty_perfumery,6444.54,5666.48,41,87.93
PROD_02018,clothing_accessories,10124.9,8747.99,44,86.4
PROD_02019,beauty_perfumery,7112.86,6201.86,49,87.19
PROD_02020,electronics,55356.63,48252.71,40,87.17
PROD_02021,sports_leisure,18541.49,16028.46,44,86.45
PROD_02022,home_decor,16648.79,14562.83,50,87.47
PROD_02023,books,3858.57,3310.81,47,85.8
PROD_02024,furniture,87455.95,76037.97,52,86.94
PROD_02025,home_decor,14659.1,12872.1,44,87.81
PROD_02026,electronics,61348.479999999996,54151.4,50,88.27
PROD_02027,clothing_accessories,9646.33,8590.67,45,89.06
PROD_02028,furniture,78726.78,69708.94,49,88.55
PROD_02029,electronics,54596.48,47492.049999999996,43,86.99
PROD_02030,electronics,75142.64,66048.9,60,87.9
PROD_02031,furniture,55358.38,48671.49,30,87.92
PROD_02032,toys_games,9857.03,8538.58,54,86.62
PROD_02033,home_decor,13749.98,12086.41,43,87.9
PROD_02034,sports_leisure,15625.46,13671.06,46,87.49
PROD_02035,baby_products,6463.08,5683.11,38,87.93
PROD_02036,baby_products,7864.04,6881.25,50,87.5
PROD_02037,clothing_accessories,11094.32,9554.96,52,86.12
PROD_02038,kitchen_utilities,10545.24,9228.76,41,87.52
PROD_02039,furniture,99053.64,86879.92,58,87.71
PROD_02040,stationery,1845.48,1531.98,35,83.01
PROD_02041,sports_leisure,19228.77,16730.16,45,87.01
PROD_02042,kitchen_utilities,15576.25,13642.72,58,87.59
PROD_02043,toys_games,9311.68,8150.78,47,87.53
PROD_02044,sports_leisure,14218.03,12303.46,34,86.53
PROD_02045,kitchen_utilities,11537.3,10168.07,41,88.13
PROD_02046,clothing_accessories,9136.92,7981.32,41,87.35
PROD_02047,electronics,60845.45,52777.87,47,86.74
PROD_02048,sports_leisure,24742.11,22052.56,55,89.13
PROD_02049,baby_products,9521.84,8259.43,57,86.74
PROD_02050,sports_leisure,16901.67,14695.45,42,86.95
PROD_02051,furniture,68802.8,60109.12,46,87.36
PROD_02052,furniture,96347.81,83034.21,53,86.18
PROD_02053,electronics,54754.84,47497.71,41,86.75
PROD_02054,home_decor,11617.23,10156.05,39,87.42
PROD_02055,books,4041.15,3485.87,49,86.26
PROD_02056,stationery,2670.53,2226.1,48,83.36
PROD_02057,electronics,70936.46,62200.4,54,87.68
PROD_02058,home_decor,10325.71,9128.89,41,88.41
PROD_02059,electronics,68481.66,59830.82,52,87.37
PROD_02060,clothing_accessories,8405.02,7398.05,37,88.02
PROD_02061,home_decor,15095.45,13272.97,48,87.93
PROD_02062,beauty_perfumery,7240.72,6328.24,45,87.4
PROD_02063,clothing_accessories,9054.24,7848.85,47,86.69
PROD_02064,clothing_accessories,7842.49,6837.92,35,87.19
PROD_02065,kitchen_utilities,12261.36,10737.51,47,87.57
PROD_02066,stationery,2438.8,2044.96,42,83.85
PROD_02067,home_decor,17468.01,15281.7,52,87.48
PROD_02068,books,3628.45,3095.21,49,85.3
PROD_02069,clothing_accessories,9090.62,7961.79,41,87.58
PROD_02070,garden_tools,16791.45,14461.27,51,86.12
PROD_02071,books,3626.05,3122.42,42,86.11
PROD_02072,kitchen_utilities,9718.33,8590.55,37,88.4
PROD_02073,electronics,67598.39,59004.04,47,87.29
PROD_02074,furniture,58348.15,51106.4,33,87.59
PROD_02075,beauty_perfumery,6699.05,5866.76,40,87.58
PROD_02076,clothing_accessories,10277.34,9052.39,49,88.08
PROD_02077,clothing_accessories,7797.71,6846.23,35,87.8
PROD_02078,beauty_perfumery,5840.92,5055.24,38,86.55
PROD_02079,books,3460.91,2997.81,40,86.62
PROD_02080,electronics,61917.44,53645.13,45,86.64
PROD_02081,beauty_perfumery,7669.87,6685.36,52,87.16
PROD_02082,electronics,40935.85,35248.89,30,86.11
PROD_02083,electronics,64858.909999999996,57132.44,49,88.09
PROD_02084,furniture,66210.75,58328.39,45,88.1
PROD_02085,clothing_accessories,10195.0,8906.98,47,87.37
PROD_02086,sports_leisure,16320.1,14067.04,41,86.19
PROD_02087,home_decor,12889.54,11350.66,41,88.06
PROD_02088,furniture,67336.27,58784.53,39,87.3
PROD_02089,sports_leisure,22174.07,19210.170000000002,49,86.63
PROD_02090,stationery,2339.73,1939.29,46,82.89
PROD_02091,home_decor,13081.19,11482.71,43,87.78
PROD_02092,toys_games,6296.83,5431.37,33,86.26
PROD_02093,clothing_accessories,8254.1,7111.02,40,86.15
PROD_02094,sports_leisure,15093.4,13378.28,39,88.64
PROD_02095,beauty_perfumery,7395.64,6372.9,47,86.17
PROD_02096,home_decor,10188.54,9021.25,33,88.54
PROD_02097,sports_leisure,15345.48,13660.14,39,89.02
PROD_02098,clothing_accessories,6322.76,5548.48,30,87.75
PROD_02099,electronics,44909.94,38403.95,35,85.51
PROD_02100,clothing_accessories,11443.43,9955.7,46,87.0
PROD_02101,books,4234.95,3589.26,53,84.75
PROD_02102,kitchen_utilities,11604.04,10102.88,45,87.06
PROD_02103,clothing_accessories,9897.039999999999,8739.93,41,88.31
PROD_02104,home_decor,14037.119999999999,12194.98,50,86.88
PROD_02105,electronics,47170.32,41415.52,36,87.8
PROD_02106,clothing_accessories,9947.84,8715.37,49,87.61
PROD_02107,kitchen_utilities,11268.36,9727.93,40,86.33
PROD_02108,furniture,59388.659999999996,51854.38,42,87.31
PROD_02109,clothing_accessories,7250.89,6292.3099999999995,37,86.78
PROD_02110,clothing_accessories,8104.74,7197.9800000000005,37,88.81
PROD_02111,kitchen_utilities,16271.88,14286.81,60,87.8
PROD_02112,clothing_accessories,7906.61,6945.17,42,87.84
PROD_02113,home_decor,10337.54,9199.66,35,88.99
PROD_02114,books,2982.36,2568.3,40,86.12
PROD_02115,beauty_perfumery,7249.71,6271.38,49,86.51
PROD_02116,sports_leisure,16343.02,14400.25,37,88.11
PROD_02117,automotive,30373.780000000002,26259.29,49,86.45
PROD_02118,clothing_accessories,9026.0,7846.94,44,86.94
PROD_02119,toys_games,7404.91,6409.44,36,86.56
PROD_02120,electronics,66033.9,57189.99,46,86.61
PROD_02121,furniture,61967.28,54224.44,39,87.5
PROD_02122,automotive,32608.97,28648.829999999998,48,87.86
PROD_02123,sports_leisure,13143.86,11598.73,35,88.24
PROD_02124,toys_games,7136.65,6251.19,34,87.59
PROD_02125,health_wellness,8597.05,7509.400000000001,39,87.35
PROD_02126,electronics,59201.18,51709.0,44,87.34
PROD_02127,books,3868.72,3298.36,46,85.26
PROD_02128,garden_tools,12485.130000000001,10730.85,37,85.95
PROD_02129,beauty_perfumery,6752.4,5936.6900000000005,43,87.92
PROD_02130,clothing_accessories,7386.25,6458.82,39,87.44
PROD_02131,electronics,38494.1,33977.74,29,88.27
PROD_02132,clothing_accessories,10287.15,8959.1,49,87.09
PROD_02133,electronics,54978.3,47647.32,42,86.67
PROD_02134,beauty_perfumery,7515.43,6557.88,45,87.26
PROD_02135,electronics,63272.53,55362.7,53,87.5
PROD_02136,clothing_accessories,7861.78,6943.8,38,88.32
PROD_02137,sports_leisure,20752.59,18046.88,43,86.96
PROD_02138,sports_leisure,16149.28,14089.1,40,87.24
PROD_02139,beauty_perfumery,6905.66,5980.31,40,86.6
PROD_02140,books,3867.96,3349.86,47,86.61
PROD_02141,electronics,43344.69,38518.55,34,88.87
PROD_02142,electronics,59760.4,52026.38,44,87.06
PROD_02143,electronics,56664.16,49725.32,44,87.75
PROD_02144,sports_leisure,19630.68,17226.66,45,87.75
PROD_02145,electronics,57093.5,50235.91,46,87.99
PROD_02146,toys_games,9689.76,8375.51,53,86.44
PROD_02147,clothing_accessories,7809.84,6822.38,42,87.36
PROD_02148,baby_products,5917.41,5166.84,44,87.32
PROD_02149,sports_leisure,17206.72,15073.06,41,87.6
PROD_02150,sports_leisure,16815.78,14726.17,44,87.57
PROD_02151,kitchen_utilities,13433.25,11766.29,50,87.59
PROD_02152,books,3214.8,2749.38,39,85.52
PROD_02153,furniture,79119.3,69649.77,45,88.03
PROD_02154,baby_products,10060.54,8847.19,56,87.94
PROD_02155,sports_leisure,25226.02,21988.58,58,87.17
PROD_02156,kitchen_utilities,10510.56,9261.85,42,88.12
PROD_02157,home_decor,14144.74,12204.78,44,86.28
PROD_02158,health_wellness,9056.36,7933.05,42,87.6
PROD_02159,clothing_accessories,11886.12,10443.93,51,87.87
PROD_02160,clothing_accessories,7952.37,6869.73,41,86.39
PROD_02161,books,3607.01,3089.25,43,85.65
PROD_02162,clothing_accessories,8596.23,7476.72,35,86.98
PROD_02163,clothing_accessories,11075.41,9679.27,53,87.39
PROD_02164,clothing_accessories,11991.88,10553.33,59,88.0
PROD_02165,books,3752.16,3254.33,42,86.73
PROD_02166,automotive,30636.82,27085.35,49,88.41
PROD_02167,books,4399.78,3788.96,47,86.12
PROD_02168,health_wellness,10083.61,8801.45,47,87.28
PROD_02169,beauty_perfumery,6419.47,5463.2300000000005,41,85.1
PROD_02170,electronics,69885.18,61862.85,47,88.52
PROD_02171,electronics,78975.71,69436.34,56,87.92
PROD_02172,beauty_perfumery,7174.19,6261.77,51,87.28
PROD_02173,home_decor,10787.37,9392.27,35,87.07
PROD_02174,clothing_accessories,13045.07,11263.62,64,86.34
PROD_02175,sports_leisure,15983.810000000001,14173.869999999999,41,88.68
PROD_02176,books,3796.07,3208.9,44,84.53
PROD_02177,home_decor,13531.26,11933.03,44,88.19
PROD_02178,kitchen_utilities,14664.43,12889.73,49,87.9
PROD_02179,toys_games,9544.27,8245.36,57,86.39
PROD_02180,toys_games,10134.89,8872.79,48,87.55
PROD_02181,pet_supplies,5271.4,4610.39,40,87.46
PROD_02182,clothing_accessories,14206.39,12457.789999999999,59,87.69
PROD_02183,furniture,114454.74,101594.25,70,88.76
PROD_02184,health_wellness,9932.49,8626.0,49,86.85
PROD_02185,beauty_perfumery,5816.24,5161.87,40,88.75
PROD_02186,kitchen_utilities,13975.75,12186.54,51,87.2
PROD_02187,home_decor,18936.21,16484.36,61,87.05
PROD_02188,furniture,64126.29,56290.62,44,87.78
PROD_02189,electronics,70337.98,61491.6,53,87.42
PROD_02190,pet_supplies,7261.13,6251.28,56,86.09
PROD_02191,kitchen_utilities,9886.2,8623.31,44,87.23
PROD_02192,automotive,27500.88,24048.89,44,87.45
PROD_02193,books,4125.94,3589.0099999999998,51,86.99
PROD_02194,clothing_accessories,9382.41,8118.3,45,86.53
PROD_02195,electronics,56014.71,48916.88,43,87.33
PROD_02196,automotive,29019.33,25402.33,44,87.54
PROD_02197,home_decor,10491.71,9190.08,36,87.59
PROD_02198,clothing_accessories,8632.25,7552.03,41,87.49
PROD_02199,beauty_perfumery,6469.63,5677.62,41,87.76
PROD_02200,sports_leisure,18799.39,16359.710000000001,51,87.02
PROD_02201,furniture,100574.09,87573.34,58,87.07
PROD_02202,sports_leisure,21693.66,18883.77,50,87.05
PROD_02203,books,2864.03,2469.23,37,86.22
PROD_02204,health_wellness,6501.43,5674.8,30,87.29
PROD_02205,clothing_accessories,8253.0,7339.0,43,88.93
PROD_02206,home_decor,16261.93,14404.02,57,88.58
PROD_02207,sports_leisure,15343.26,13515.35,40,88.09
PROD_02208,stationery,2725.76,2224.4,51,81.61
PROD_02209,home_decor,13929.64,12136.68,46,87.13
PROD_02210,home_decor,12668.47,11061.67,46,87.32
PROD_02211,furniture,75495.02,66217.05,52,87.71
PROD_02212,home_decor,11944.68,10444.55,42,87.44
PROD_02213,baby_products,8653.22,7570.37,57,87.49
PROD_02214,automotive,30309.53,26864.44,46,88.63
PROD_02215,beauty_perfumery,7659.32,6718.6,47,87.72
PROD_02216,furniture,62593.94,54906.53,36,87.72
PROD_02217,electronics,62347.75,54916.28,50,88.08
PROD_02218,books,3989.01,3434.15,46,86.09
PROD_02219,books,3550.53,3055.54,43,86.06
PROD_02220,home_decor,10549.04,9221.47,38,87.42
PROD_02221,clothing_accessories,9099.58,7898.4800000000005,39,86.8
PROD_02222,garden_tools,14768.73,13025.71,49,88.2
PROD_02223,sports_leisure,19067.82,16813.91,46,88.18
PROD_02224,furniture,48433.34,41932.61,32,86.58
PROD_02225,electronics,53797.05,47602.2,43,88.48
PROD_02226,home_decor,12114.01,10573.17,40,87.28
PROD_02227,kitchen_utilities,12086.49,10692.81,50,88.47
PROD_02228,home_decor,12303.76,10667.23,38,86.7
PROD_02229,furniture,85430.38,74918.97,52,87.7
PROD_02230,clothing_accessories,8775.99,7703.36,44,87.78
PROD_02231,home_decor,18351.71,16226.68,54,88.42
PROD_02232,garden_tools,16148.33,14082.78,53,87.21
PROD_02233,beauty_perfumery,8709.81,7619.29,48,87.48
PROD_02234,garden_tools,12829.81,11201.32,45,87.31
PROD_02235,garden_tools,12912.460000000001,11165.36,45,86.47
PROD_02236,baby_products,9697.27,8435.92,61,86.99
PROD_02237,automotive,29578.0,26080.21,44,88.17
PROD_02238,electronics,55015.25,48147.16,43,87.52
PROD_02239,baby_products,8172.01,7131.11,49,87.26
PROD_02240,electronics,72050.92,63199.53,57,87.72
PROD_02241,electronics,51403.18,44501.38,39,86.57
PROD_02242,electronics,66628.52,57971.37,52,87.01
PROD_02243,home_decor,12814.47,11143.8,40,86.96
PROD_02244,furniture,72219.22,63412.94,42,87.81
PROD_02245,home_decor,12745.15,11263.42,39,88.37
PROD_02246,electronics,61813.12,54264.49,43,87.79
PROD_02247,sports_leisure,18406.85,16056.65,42,87.23
PROD_02248,sports_leisure,19489.53,16962.32,41,87.03
PROD_02249,toys_games,6423.150000000001,5535.51,41,86.18
PROD_02250,clothing_accessories,9259.15,8067.04,44,87.13
PROD_02251,clothing_accessories,6097.68,5298.16,32,86.89
PROD_02252,clothing_accessories,7719.27,6742.46,38,87.35
PROD_02253,clothing_accessories,13301.78,11665.87,57,87.7
PROD_02254,furniture,69802.64,61473.61,42,88.07
PROD_02255,sports_leisure,16333.44,14139.29,38,86.57
PROD_02256,home_decor,15752.54,13603.96,51,86.36
PROD_02257,home_decor,14312.45,12567.09,46,87.81
PROD_02258,home_decor,10292.83,8933.99,38,86.8
PROD_02259,stationery,2321.29,1889.6100000000001,49,81.4
PROD_02260,clothing_accessories,7656.82,6719.99,43,87.76
PROD_02261,kitchen_utilities,15476.58,13447.6,57,86.89
PROD_02262,books,4165.39,3546.88,51,85.15
PROD_02263,electronics,56978.78,49804.53,43,87.41
PROD_02264,pet_supplies,7892.81,6858.74,55,86.9
PROD_02265,toys_games,9026.15,7818.27,46,86.62
PROD_02266,books,3574.6,3088.0,44,86.39
PROD_02267,home_decor,12412.57,10968.07,41,88.36
PROD_02268,beauty_perfumery,8937.91,7823.83,57,87.54
PROD_02269,clothing_accessories,10044.98,8863.52,49,88.24
PROD_02270,electronics,63093.26,55227.71,43,87.53
PROD_02271,health_wellness,8322.14,7227.18,38,86.84
PROD_02272,automotive,26870.42,23746.96,45,88.38
PROD_02273,electronics,48998.32,42893.74,38,87.54
PROD_02274,kitchen_utilities,11292.24,9779.92,44,86.61
PROD_02275,toys_games,8524.87,7341.57,43,86.12
PROD_02276,electronics,40956.229999999996,36069.94,31,88.07
PROD_02277,sports_leisure,25474.29,22219.95,51,87.23
PROD_02278,sports_leisure,17949.6,15785.96,38,87.95
PROD_02279,toys_games,8077.74,7003.08,43,86.7
PROD_02280,health_wellness,8574.67,7556.82,36,88.13
PROD_02281,electronics,53202.85,46508.05,42,87.42
PROD_02282,beauty_perfumery,9123.25,7979.84,56,87.47
PROD_02283,toys_games,6163.21,5357.42,31,86.93
PROD_02284,kitchen_utilities,12342.86,10918.02,42,88.46
PROD_02285,electronics,41541.77,36449.96,34,87.74
PROD_02286,beauty_perfumery,7081.21,6053.22,48,85.48
PROD_02287,health_wellness,8338.81,7232.4,38,86.73
PROD_02288,clothing_accessories,11988.45,10400.59,56,86.76
PROD_02289,sports_leisure,20539.64,17810.62,52,86.71
PROD_02290,kitchen_utilities,14480.77,12694.21,55,87.66
PROD_02291,electronics,53938.59,47411.9,44,87.9
PROD_02292,health_wellness,12757.67,11108.09,52,87.07
PROD_02293,clothing_accessories,9555.41,8427.13,39,88.19
PROD_02294,electronics,85751.8,73675.69,59,85.92
PROD_02295,clothing_accessories,8912.789999999999,7801.15,42,87.53
PROD_02296,electronics,62497.44,54759.63,43,87.62
PROD_02297,electronics,62520.409999999996,54769.62,42,87.6
PROD_02298,books,3335.2000000000003,2866.9900000000002,45,85.96
PROD_02299,clothing_accessories,9456.99,8209.75,43,86.81
PROD_02300,baby_products,7411.179999999999,6468.36,45,87.28
PROD_02301,beauty_perfumery,7937.52,6928.5199999999995,49,87.29
PROD_02302,sports_leisure,19404.49,16954.66,51,87.37
PROD_02303,sports_leisure,20854.07,18354.7,52,88.01
PROD_02304,books,3851.83,3310.29,49,85.94
PROD_02305,sports_leisure,15850.279999999999,13886.47,36,87.61
PROD_02306,electronics,54242.49,48211.25,40,88.88
PROD_02307,automotive,24177.04,21435.45,41,88.66
PROD_02308,sports_leisure,21686.26,18927.84,51,87.28
PROD_02309,electronics,68704.79,59387.85,52,86.44
PROD_02310,beauty_perfumery,7221.84,6276.72,39,86.91
PROD_02311,furniture,57329.090000000004,50270.49,35,87.69
PROD_02312,clothing_accessories,10525.61,9394.06,53,89.25
PROD_02313,kitchen_utilities,13404.99,11603.289999999999,50,86.56
PROD_02314,books,2750.35,2361.09,35,85.85
PROD_02315,furniture,83135.37,72407.0,54,87.1
PROD_02316,sports_leisure,16030.89,13870.49,37,86.52
PROD_02317,stationery,2818.57,2330.96,54,82.7
PROD_02318,clothing_accessories,8488.85,7482.03,43,88.14
PROD_02319,beauty_perfumery,7260.07,6370.36,45,87.75
PROD_02320,clothing_accessories,7466.12,6453.95,41,86.44
PROD_02321,toys_games,8144.09,7174.23,44,88.09
PROD_02322,electronics,40402.81,35545.34,29,87.98
PROD_02323,electronics,46129.68,40355.159999999996,37,87.48
PROD_02324,kitchen_utilities,10355.69,9031.57,42,87.21
PROD_02325,sports_leisure,23445.11,20548.94,51,87.65
PROD_02326,home_decor,14167.34,12489.97,43,88.16
PROD_02327,furniture,56162.92,49448.75,40,88.05
PROD_02328,books,3469.65,2989.11,45,86.15
PROD_02329,clothing_accessories,11386.31,9872.5,53,86.7
PROD_02330,clothing_accessories,8035.54,7077.87,40,88.08
PROD_02331,baby_products,6925.28,6002.76,44,86.68
PROD_02332,beauty_perfumery,6438.47,5690.88,41,88.39
PROD_02333,home_decor,12657.35,10964.16,42,86.62
PROD_02334,kitchen_utilities,14212.2,12498.2,51,87.94
PROD_02335,beauty_perfumery,7737.76,6756.98,42,87.32
PROD_02336,clothing_accessories,10516.98,9056.68,48,86.11
PROD_02337,clothing_accessories,12245.31,10626.28,47,86.78
PROD_02338,home_decor,11468.58,10072.039999999999,40,87.82
PROD_02339,health_wellness,7296.15,6353.849999999999,36,87.08
PROD_02340,electronics,59771.52,52427.340000000004,45,87.71
PROD_02341,clothing_accessories,9269.42,8050.05,43,86.85
PROD_02342,automotive,23619.22,20348.79,33,86.15
PROD_02343,electronics,69051.83,59854.85,54,86.68
PROD_02344,furniture,60619.46,53953.28,41,89.0
PROD_02345,clothing_accessories,8125.17,7025.55,40,86.47
PROD_02346,furniture,73022.36,63731.32,43,87.28
PROD_02347,home_decor,15950.53,13856.35,53,86.87
PROD_02348,electronics,60473.94,52331.9,42,86.54
PROD_02349,beauty_perfumery,5616.32,4873.14,41,86.77
PROD_02350,books,3020.2400000000002,2576.14,40,85.3
PROD_02351,books,3798.55,3274.11,45,86.19
PROD_02352,furniture,87399.17,76688.63,53,87.75
PROD_02353,sports_leisure,15590.2,13731.25,38,88.08
PROD_02354,beauty_perfumery,7227.42,6230.39,42,86.2
PROD_02355,furniture,90793.6,79485.99,46,87.55
PROD_02356,books,3781.87,3267.64,44,86.4
PROD_02357,furniture,82944.55,73027.68000000001,54,88.04
PROD_02358,beauty_perfumery,8478.5,7451.43,44,87.89
PROD_02359,electronics,48108.66,42336.95,37,88.0
PROD_02360,clothing_accessories,9203.99,7999.5,44,86.91
PROD_02361,clothing_accessories,6472.04,5684.83,32,87.84
PROD_02362,garden_tools,14201.83,12312.72,42,86.7
PROD_02363,toys_games,7773.95,6743.57,41,86.75
PROD_02364,beauty_perfumery,5581.99,4793.17,36,85.87
PROD_02365,clothing_accessories,12310.32,10826.66,57,87.95
PROD_02366,electronics,56621.05,49566.41,41,87.54
PROD_02367,automotive,27204.0,24078.26,45,88.51
PROD_02368,automotive,38318.37,33469.31,58,87.35
PROD_02369,electronics,65852.52,56926.56,48,86.45
PROD_02370,kitchen_utilities,12227.59,10671.039999999999,41,87.27
PROD_02371,sports_leisure,21951.91,19352.97,53,88.16
PROD_02372,home_decor,14255.41,12429.38,41,87.19
PROD_02373,toys_games,8290.64,7229.38,45,87.2
PROD_02374,furniture,47849.99,41083.87,38,85.86
PROD_02375,kitchen_utilities,13562.85,11803.42,50,87.03
PROD_02376,electronics,68376.7,59368.88,49,86.83
PROD_02377,clothing_accessories,10207.18,8878.83,42,86.99
PROD_02378,clothing_accessories,12071.49,10579.369999999999,59,87.64
PROD_02379,home_decor,11224.23,9771.89,39,87.06
PROD_02380,sports_leisure,15014.0,13110.45,38,87.32
PROD_02381,clothing_accessories,11109.87,9670.39,48,87.04
PROD_02382,sports_leisure,19830.66,17393.32,52,87.71
PROD_02383,home_decor,12475.26,10915.45,39,87.5
PROD_02384,toys_games,9455.119999999999,8249.26,51,87.25
PROD_02385,furniture,75867.3,66544.78,44,87.71
PROD_02386,furniture,45556.04,39385.75,34,86.46
PROD_02387,clothing_accessories,12766.24,11226.19,55,87.94
PROD_02388,home_decor,16931.25,14917.85,51,88.11
PROD_02389,electronics,67099.65,58815.08,49,87.65
PROD_02390,electronics,50687.07,44609.07,40,88.01
