customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_segment
CUST_000460,16,8,4790.86,4,2,2,8,Promising
CUST_000461,54,7,5270.17,2,2,2,6,Lost
CUST_000462,15,7,2959.57,4,2,1,7,Promising
CUST_000463,327,9,6090.88,1,3,3,7,Cannot Lose Them
CUST_000464,118,4,4713.549999999999,1,1,2,4,Lost
CUST_000465,22,8,7408.12,4,2,3,9,Potential Loyalists
CUST_000466,60,9,6957.7300000000005,2,3,3,8,Cannot Lose Them
CUST_000467,76,7,1515.26,2,2,1,5,Lost
CUST_000468,2,11,7459.37,5,4,3,12,Loyal Customers
CUST_000469,88,12,9833.55,2,5,4,11,At Risk
CUST_000470,130,8,7761.37,1,2,4,7,Cannot Lose Them
CUST_000471,2,12,10874.25,5,5,5,15,Champions
CUST_000472,2,9,10578.7,5,3,5,13,Champions
CUST_000473,3,10,8761.75,5,4,4,13,Champions
CUST_000474,14,10,7898.59,4,4,4,12,Loyal Customers
CUST_000475,19,7,1880.87,4,2,1,7,Promising
CUST_000476,31,10,2737.33,3,4,1,8,Need Attention
CUST_000477,4,10,8412.1,5,4,4,13,Champions
CUST_000478,34,9,12759.16,3,3,5,11,Loyal Customers
CUST_000479,39,11,11545.99,3,4,5,12,Loyal Customers
CUST_000480,187,9,5898.1,1,3,3,7,Cannot Lose Them
CUST_000481,1,9,9803.98,5,3,4,12,Loyal Customers
CUST_000482,7,14,7794.2,5,5,4,14,Champions
CUST_000483,10,6,5553.86,5,1,2,8,Promising
CUST_000484,117,10,10877.24,1,4,5,10,At Risk
CUST_000485,78,4,2174.94,2,1,1,4,Lost
CUST_000486,0,10,5848.87,5,4,2,11,Loyal Customers
CUST_000487,512,2,329.81,1,1,1,3,Lost
CUST_000488,3,11,6777.66,5,4,3,12,Loyal Customers
CUST_000489,82,7,7917.9400000000005,2,2,4,8,Cannot Lose Them
CUST_000490,73,13,11536.09,2,5,5,12,At Risk
CUST_000491,27,13,8395.49,4,5,4,13,Champions
CUST_000492,27,7,5431.61,4,2,2,8,Promising
CUST_000493,36,7,2941.63,3,2,1,6,Promising
CUST_000494,10,4,2566.65,5,1,1,7,New Customers
CUST_000495,1,16,15772.76,5,5,5,15,Champions
CUST_000496,376,4,3141.84,1,1,1,3,Lost
CUST_000497,33,5,2464.49,3,1,1,5,Promising
CUST_000498,103,7,7181.360000000001,1,2,3,6,Lost
CUST_000499,47,5,12345.16,3,1,5,9,Promising
CUST_000500,473,3,2387.73,1,1,1,3,Lost
CUST_000501,2,17,16585.170000000002,5,5,5,15,Champions
CUST_000502,133,9,6645.15,1,3,3,7,Cannot Lose Them
CUST_000503,35,7,3795.1600000000003,3,2,1,6,Promising
CUST_000504,96,11,11142.039999999999,1,4,5,10,At Risk
CUST_000505,3,12,9137.33,5,5,4,14,Champions
CUST_000506,95,7,6317.62,1,2,3,6,Lost
CUST_000507,114,7,7414.200000000001,1,2,3,6,Lost
CUST_000508,97,14,10461.6,1,5,5,11,At Risk
CUST_000509,28,8,11907.41,4,2,5,11,Loyal Customers
CUST_000510,37,11,6312.27,3,4,3,10,Loyal Customers
CUST_000511,3,5,4361.9400000000005,5,1,2,8,Promising
CUST_000512,85,7,7295.46,2,2,3,7,Cannot Lose Them
CUST_000513,2,18,18121.28,5,5,5,15,Champions
CUST_000514,92,12,9196.05,2,5,4,11,At Risk
CUST_000515,25,9,9975.5,4,3,4,11,Loyal Customers
CUST_000516,167,7,1994.99,1,2,1,4,Lost
CUST_000517,116,4,1411.49,1,1,1,3,Lost
CUST_000518,28,14,11847.09,4,5,5,14,Champions
CUST_000519,88,10,3928.98,2,4,1,7,Cannot Lose Them
CUST_000520,42,5,3566.04,3,1,1,5,Promising
CUST_000521,42,13,12424.85,3,5,5,13,Champions
CUST_000522,39,6,9502.7,3,1,4,8,Promising
CUST_000523,181,8,4550.37,1,2,2,5,Lost
CUST_000524,155,7,2239.5099999999998,1,2,1,4,Lost
CUST_000525,7,13,11971.13,5,5,5,15,Champions
CUST_000526,107,8,10307.51,1,2,5,8,Cannot Lose Them
CUST_000527,3,17,16597.0,5,5,5,15,Champions
CUST_000528,36,9,11165.93,3,3,5,11,Loyal Customers
CUST_000529,280,2,2021.96,1,1,1,3,Lost
CUST_000530,24,9,8201.26,4,3,4,11,Loyal Customers
CUST_000531,37,10,14583.84,3,4,5,12,Loyal Customers
CUST_000532,104,5,1652.97,1,1,1,3,Lost
CUST_000533,126,8,7228.61,1,2,3,6,Lost
CUST_000534,18,6,5610.08,4,1,2,7,Promising
CUST_000535,70,10,9917.16,2,4,4,10,At Risk
CUST_000536,134,7,8173.38,1,2,4,7,Cannot Lose Them
CUST_000537,25,6,3441.0,4,1,1,6,Promising
CUST_000538,50,4,2133.64,3,1,1,5,Promising
CUST_000539,93,8,2166.5,2,2,1,5,Lost
CUST_000540,99,7,2424.78,1,2,1,4,Lost
CUST_000541,53,8,7347.389999999999,3,2,3,8,Promising
CUST_000542,61,7,2413.34,2,2,1,5,Lost
CUST_000543,37,15,10559.22,3,5,5,13,Champions
CUST_000544,32,7,4552.62,3,2,2,7,Promising
CUST_000545,4,8,5014.92,5,2,2,9,Potential Loyalists
CUST_000546,3,13,8098.24,5,5,4,14,Champions
CUST_000547,16,3,2876.99,4,1,1,6,Promising
CUST_000548,17,13,5454.63,4,5,2,11,Loyal Customers
CUST_000549,121,9,2733.33,1,3,1,5,Lost
CUST_000550,25,10,9349.41,4,4,4,12,Loyal Customers
CUST_000551,7,4,3214.62,5,1,1,7,New Customers
CUST_000552,82,5,4497.04,2,1,2,5,Lost
CUST_000553,1,10,9896.26,5,4,4,13,Champions
CUST_000554,35,11,7253.59,3,4,3,10,Loyal Customers
CUST_000555,22,9,6507.49,4,3,3,10,Loyal Customers
CUST_000556,40,13,11385.0,3,5,5,13,Champions
CUST_000557,30,10,10037.06,4,4,4,12,Loyal Customers
CUST_000558,38,5,4278.05,3,1,2,6,Promising
CUST_000559,98,6,10717.93,1,1,5,7,Cannot Lose Them
CUST_000560,64,10,7469.05,2,4,3,9,At Risk
CUST_000561,15,13,7610.78,4,5,3,12,Loyal Customers
CUST_000562,36,4,2824.92,3,1,1,5,Promising
CUST_000563,170,4,2993.0,1,1,1,3,Lost
CUST_000564,30,5,6216.139999999999,4,1,3,8,Promising
CUST_000565,36,9,5750.03,3,3,2,8,Need Attention
CUST_000566,2,7,4842.4800000000005,5,2,2,9,Potential Loyalists
CUST_000567,30,18,17502.78,4,5,5,14,Champions
CUST_000568,15,12,9550.83,4,5,4,13,Champions
CUST_000569,6,7,5857.259999999999,5,2,2,9,Potential Loyalists
CUST_000570,103,3,962.26,1,1,1,3,Lost
CUST_000571,4,8,8358.78,5,2,4,11,Loyal Customers
CUST_000572,44,10,8952.61,3,4,4,11,Loyal Customers
CUST_000573,82,7,4920.74,2,2,2,6,Lost
CUST_000574,43,7,11639.14,3,2,5,10,Loyal Customers
CUST_000575,0,8,6145.26,5,2,3,10,Loyal Customers
CUST_000576,32,12,13244.77,3,5,5,13,Champions
CUST_000577,8,10,7935.01,5,4,4,13,Champions
CUST_000578,54,9,4031.48,2,3,2,7,Cannot Lose Them
CUST_000579,8,9,7769.639999999999,5,3,4,12,Loyal Customers
CUST_000580,14,7,8342.64,4,2,4,10,Loyal Customers
CUST_000581,175,5,6691.150000000001,1,1,3,5,Lost
CUST_000582,32,11,9281.05,3,4,4,11,Loyal Customers
CUST_000583,51,8,8059.46,3,2,4,9,Promising
CUST_000584,44,11,3651.89,3,4,1,8,Need Attention
CUST_000585,52,9,9199.300000000001,3,3,4,10,Loyal Customers
CUST_000586,2,13,9200.619999999999,5,5,4,14,Champions
CUST_000587,3,8,4498.79,5,2,2,9,Potential Loyalists
CUST_000588,56,5,2195.54,2,1,1,4,Lost
CUST_000589,16,5,3332.09,4,1,1,6,Promising
CUST_000590,71,9,5609.91,2,3,2,7,Cannot Lose Them
CUST_000591,10,12,14317.67,5,5,5,15,Champions
CUST_000592,22,10,19142.16,4,4,5,13,Champions
CUST_000593,9,3,2244.9,5,1,1,7,New Customers
CUST_000594,3,10,7962.62,5,4,4,13,Champions
CUST_000595,24,8,9803.19,4,2,4,10,Loyal Customers
CUST_000596,67,9,7246.7300000000005,2,3,3,8,Cannot Lose Them
CUST_000597,12,6,5252.4400000000005,5,1,2,8,Promising
CUST_000598,8,14,12700.029999999999,5,5,5,15,Champions
CUST_000599,96,10,8440.33,1,4,4,9,At Risk
CUST_000600,39,14,19662.0,3,5,5,13,Champions
CUST_000601,103,5,6830.79,1,1,3,5,Lost
CUST_000602,15,7,5139.62,4,2,2,8,Promising
CUST_000603,47,9,10983.34,3,3,5,11,Loyal Customers
CUST_000604,7,10,5164.64,5,4,2,11,Loyal Customers
CUST_000605,29,6,6736.04,4,1,3,8,Promising
CUST_000606,146,6,2854.58,1,1,1,3,Lost
CUST_000607,13,12,7484.08,5,5,3,13,Champions
CUST_000608,24,5,4104.65,4,1,2,7,Promising
CUST_000609,14,15,11647.68,4,5,5,14,Champions
CUST_000610,18,6,6040.22,4,1,3,8,Promising
CUST_000611,24,8,17488.53,4,2,5,11,Loyal Customers
CUST_000612,34,8,14271.32,3,2,5,10,Loyal Customers
CUST_000613,134,8,7900.79,1,2,4,7,Cannot Lose Them
CUST_000614,67,7,8860.6,2,2,4,8,Cannot Lose Them
CUST_000615,26,11,8780.8,4,4,4,12,Loyal Customers
CUST_000616,17,6,4868.650000000001,4,1,2,7,Promising
CUST_000617,37,11,8630.85,3,4,4,11,Loyal Customers
CUST_000618,134,7,5109.56,1,2,2,5,Lost
CUST_000619,26,8,7526.42,4,2,3,9,Potential Loyalists
CUST_000620,14,10,10324.9,4,4,5,13,Champions
CUST_000621,32,8,5083.07,3,2,2,7,Promising
CUST_000622,39,10,13213.39,3,4,5,12,Loyal Customers
CUST_000623,59,11,3462.09,2,4,1,7,Cannot Lose Them
CUST_000624,142,9,6257.04,1,3,3,7,Cannot Lose Them
CUST_000625,30,13,19344.079999999998,4,5,5,14,Champions
CUST_000626,9,8,10421.64,5,2,5,12,Loyal Customers
CUST_000627,72,9,7904.15,2,3,4,9,At Risk
CUST_000628,22,8,8038.84,4,2,4,10,Loyal Customers
CUST_000629,8,8,8975.55,5,2,4,11,Loyal Customers
CUST_000630,95,3,3081.84,1,1,1,3,Lost
CUST_000631,9,10,10550.43,5,4,5,14,Champions
CUST_000632,75,8,2308.7200000000003,2,2,1,5,Lost
CUST_000633,31,9,10065.630000000001,3,3,4,10,Loyal Customers
CUST_000634,1,10,5762.21,5,4,2,11,Loyal Customers
CUST_000635,21,9,4250.22,4,3,2,9,Potential Loyalists
CUST_000636,46,11,8160.62,3,4,4,11,Loyal Customers
CUST_000637,65,7,8553.26,2,2,4,8,Cannot Lose Them
CUST_000638,127,5,2364.13,1,1,1,3,Lost
CUST_000639,35,8,5252.429999999999,3,2,2,7,Promising
CUST_000640,28,13,12707.75,4,5,5,14,Champions
CUST_000641,234,7,4532.32,1,2,2,5,Lost
CUST_000642,6,6,1284.06,5,1,1,7,New Customers
CUST_000643,133,8,6270.57,1,2,3,6,Lost
CUST_000644,62,11,8632.22,2,4,4,10,At Risk
CUST_000645,25,3,2554.9199999999996,4,1,1,6,Promising
CUST_000646,99,4,1393.69,1,1,1,3,Lost
CUST_000647,148,5,2310.55,1,1,1,3,Lost
CUST_000648,8,10,9042.33,5,4,4,13,Champions
CUST_000649,29,8,11428.63,4,2,5,11,Loyal Customers
CUST_000650,51,6,4977.990000000001,3,1,2,6,Promising
CUST_000651,52,15,12152.09,3,5,5,13,Champions
CUST_000652,71,8,2576.86,2,2,1,5,Lost
CUST_000653,100,10,8039.75,1,4,4,9,At Risk
CUST_000654,44,11,17115.05,3,4,5,12,Loyal Customers
CUST_000655,27,6,6776.71,4,1,3,8,Promising
CUST_000656,47,11,6403.19,3,4,3,10,Loyal Customers
CUST_000657,79,8,4487.74,2,2,2,6,Lost
CUST_000658,118,11,9680.57,1,4,4,9,At Risk
CUST_000659,53,5,3251.9300000000003,3,1,1,5,Promising
CUST_000660,12,7,2547.02,5,2,1,8,Promising
CUST_000661,6,7,7222.11,5,2,3,10,Loyal Customers
CUST_000662,177,8,9183.79,1,2,4,7,Cannot Lose Them
CUST_000663,63,12,9877.87,2,5,4,11,At Risk
CUST_000664,6,7,6574.08,5,2,3,10,Loyal Customers
CUST_000665,1,7,4903.43,5,2,2,9,Potential Loyalists
CUST_000666,13,7,4410.1900000000005,5,2,2,9,Potential Loyalists
CUST_000667,13,4,3698.3100000000004,5,1,1,7,New Customers
CUST_000668,69,7,13252.029999999999,2,2,5,9,At Risk
CUST_000669,58,14,9226.15,2,5,4,11,At Risk
CUST_000670,14,6,6171.820000000001,4,1,3,8,Promising
CUST_000671,5,9,11417.74,5,3,5,13,Champions
CUST_000672,33,8,6824.37,3,2,3,8,Promising
CUST_000673,21,5,4089.2000000000003,4,1,2,7,Promising
CUST_000674,54,8,3350.16,2,2,1,5,Lost
CUST_000675,158,9,5028.78,1,3,2,6,Lost
CUST_000676,0,10,7525.68,5,4,3,12,Loyal Customers
CUST_000677,67,6,5737.639999999999,2,1,2,5,Lost
CUST_000678,111,10,9816.86,1,4,4,9,At Risk
CUST_000679,26,15,13467.16,4,5,5,14,Champions
CUST_000680,44,9,11914.5,3,3,5,11,Loyal Customers
CUST_000681,9,13,13992.21,5,5,5,15,Champions
CUST_000682,97,6,3864.34,1,1,1,3,Lost
CUST_000683,29,10,11204.699999999999,4,4,5,13,Champions
CUST_000684,185,7,3456.96,1,2,1,4,Lost
CUST_000685,17,10,9087.18,4,4,4,12,Loyal Customers
CUST_000686,24,6,4909.16,4,1,2,7,Promising
CUST_000687,53,6,1510.75,3,1,1,5,Promising
CUST_000688,35,4,3336.2599999999998,3,1,1,5,Promising
CUST_000689,46,10,11086.269999999999,3,4,5,12,Loyal Customers
CUST_000690,25,4,2361.78,4,1,1,6,Promising
CUST_000691,16,8,6775.549999999999,4,2,3,9,Potential Loyalists
CUST_000692,67,10,13839.49,2,4,5,11,At Risk
CUST_000693,48,9,8001.51,3,3,4,10,Loyal Customers
CUST_000694,35,6,7543.16,3,1,3,7,Promising
CUST_000695,181,6,4146.26,1,1,2,4,Lost
CUST_000696,79,2,3268.09,2,1,1,4,Lost
CUST_000697,40,8,12719.73,3,2,5,10,Loyal Customers
CUST_000698,6,6,3930.3199999999997,5,1,1,7,New Customers
CUST_000699,89,5,6836.02,2,1,3,6,Lost
CUST_000700,91,9,12277.800000000001,2,3,5,10,At Risk
CUST_000701,65,9,6850.28,2,3,3,8,Cannot Lose Them
CUST_000702,31,17,13146.05,3,5,5,13,Champions
CUST_000703,11,5,5256.92,5,1,2,8,Promising
CUST_000704,17,7,5328.75,4,2,2,8,Promising
CUST_000705,122,11,7386.69,1,4,3,8,Cannot Lose Them
CUST_000706,56,11,7604.43,2,4,3,9,At Risk
CUST_000707,73,4,544.42,2,1,1,4,Lost
CUST_000708,34,11,8067.19,3,4,4,11,Loyal Customers
CUST_000709,12,7,2955.77,5,2,1,8,Promising
CUST_000710,32,9,5322.19,3,3,2,8,Need Attention
CUST_000711,88,10,6227.98,2,4,3,9,At Risk
CUST_000712,160,9,7950.08,1,3,4,8,Cannot Lose Them
CUST_000713,5,15,16004.4,5,5,5,15,Champions
CUST_000714,207,6,2794.76,1,1,1,3,Lost
CUST_000715,110,7,2962.53,1,2,1,4,Lost
CUST_000716,160,10,9127.880000000001,1,4,4,9,At Risk
CUST_000717,30,13,6518.42,4,5,3,12,Loyal Customers
CUST_000718,13,12,13699.85,5,5,5,15,Champions
CUST_000719,255,1,2416.31,1,1,1,3,Lost
CUST_000720,11,10,6278.34,5,4,3,12,Loyal Customers
CUST_000721,40,14,9408.74,3,5,4,12,Loyal Customers
CUST_000722,61,7,3641.2799999999997,2,2,1,5,Lost
CUST_000723,57,12,5964.83,2,5,3,10,At Risk
CUST_000724,11,13,8084.9,5,5,4,14,Champions
CUST_000725,9,9,6198.51,5,3,3,11,Loyal Customers
CUST_000726,50,12,9162.97,3,5,4,12,Loyal Customers
CUST_000727,183,9,7628.8099999999995,1,3,3,7,Cannot Lose Them
CUST_000728,7,16,10824.27,5,5,5,15,Champions
CUST_000729,112,6,8574.77,1,1,4,6,Lost
CUST_000730,37,6,3136.21,3,1,1,5,Promising
CUST_000731,12,5,3056.18,5,1,1,7,New Customers
CUST_000732,41,13,6647.05,3,5,3,11,Loyal Customers
CUST_000733,53,10,8643.9,3,4,4,11,Loyal Customers
CUST_000734,78,10,8546.86,2,4,4,10,At Risk
CUST_000735,3,10,10687.859999999999,5,4,5,14,Champions
CUST_000736,14,9,12246.81,4,3,5,12,Loyal Customers
CUST_000737,83,10,10217.59,2,4,5,11,At Risk
CUST_000738,32,11,12738.94,3,4,5,12,Loyal Customers
CUST_000739,57,11,4928.47,2,4,2,8,Cannot Lose Them
CUST_000740,30,9,6827.28,4,3,3,10,Loyal Customers
CUST_000741,101,9,4249.61,1,3,2,6,Lost
CUST_000742,104,4,4417.49,1,1,2,4,Lost
CUST_000743,0,10,9722.97,5,4,4,13,Champions
CUST_000744,17,10,5069.71,4,4,2,10,Loyal Customers
CUST_000745,86,15,11621.79,2,5,5,12,At Risk
CUST_000746,38,10,6907.44,3,4,3,10,Loyal Customers
CUST_000747,22,8,5223.91,4,2,2,8,Promising
CUST_000748,8,11,6039.54,5,4,3,12,Loyal Customers
CUST_000749,50,4,5091.95,3,1,2,6,Promising
CUST_000750,590,2,113.0,1,1,1,3,Lost
CUST_000751,80,7,5155.46,2,2,2,6,Lost
CUST_000752,7,10,5440.83,5,4,2,11,Loyal Customers
CUST_000753,18,6,5455.15,4,1,2,7,Promising
CUST_000754,26,10,10739.529999999999,4,4,5,13,Champions
CUST_000755,73,10,9721.26,2,4,4,10,At Risk
CUST_000756,24,10,6319.99,4,4,3,11,Loyal Customers
CUST_000757,0,5,1956.71,5,1,1,7,New Customers
CUST_000758,18,4,1925.1100000000001,4,1,1,6,Promising
CUST_000759,69,4,4536.85,2,1,2,5,Lost
CUST_000760,45,4,3691.08,3,1,1,5,Promising
CUST_000761,83,9,4325.900000000001,2,3,2,7,Cannot Lose Them
CUST_000762,10,13,9459.13,5,5,4,14,Champions
CUST_000763,49,9,5301.2300000000005,3,3,2,8,Need Attention
CUST_000764,99,9,14447.39,1,3,5,9,At Risk
CUST_000765,218,8,7118.2,1,2,3,6,Lost
CUST_000766,237,5,1554.03,1,1,1,3,Lost
CUST_000767,54,9,6945.86,2,3,3,8,Cannot Lose Them
CUST_000768,3,8,7237.14,5,2,3,10,Loyal Customers
CUST_000769,34,16,14045.45,3,5,5,13,Champions
CUST_000770,82,11,6086.69,2,4,3,9,At Risk
CUST_000771,48,6,6468.41,3,1,3,7,Promising
CUST_000772,239,2,970.45,1,1,1,3,Lost
CUST_000773,15,13,15041.43,4,5,5,14,Champions
CUST_000774,0,9,5414.32,5,3,2,10,Loyal Customers
CUST_000775,50,9,4420.950000000001,3,3,2,8,Need Attention
CUST_000776,0,10,13412.33,5,4,5,14,Champions
CUST_000777,90,10,9697.16,2,4,4,10,At Risk
CUST_000778,3,10,11516.16,5,4,5,14,Champions
CUST_000779,20,10,3296.36,4,4,1,9,Potential Loyalists
CUST_000780,0,10,8120.7300000000005,5,4,4,13,Champions
CUST_000781,70,3,1436.8,2,1,1,4,Lost
CUST_000782,25,15,9089.77,4,5,4,13,Champions
CUST_000783,100,7,2466.71,1,2,1,4,Lost
CUST_000784,41,4,2566.83,3,1,1,5,Promising
CUST_000785,214,5,6436.099999999999,1,1,3,5,Lost
CUST_000786,31,6,2522.96,3,1,1,5,Promising
CUST_000787,46,5,5109.39,3,1,2,6,Promising
CUST_000788,4,7,10237.93,5,2,5,12,Loyal Customers
CUST_000789,92,8,3484.0299999999997,2,2,1,5,Lost
CUST_000790,19,7,2755.77,4,2,1,7,Promising
CUST_000791,46,8,6358.19,3,2,3,8,Promising
CUST_000792,46,3,1261.5300000000002,3,1,1,5,Promising
CUST_000793,105,7,3231.95,1,2,1,4,Lost
CUST_000794,95,11,5253.66,1,4,2,7,Cannot Lose Them
CUST_000795,134,5,2188.73,1,1,1,3,Lost
CUST_000796,2,7,6342.82,5,2,3,10,Loyal Customers
CUST_000797,80,8,3175.13,2,2,1,5,Lost
CUST_000798,76,6,3123.04,2,1,1,4,Lost
CUST_000799,75,7,6504.23,2,2,3,7,Cannot Lose Them
CUST_000800,21,5,6725.349999999999,4,1,3,8,Promising
CUST_000801,202,10,5689.07,1,4,2,7,Cannot Lose Them
CUST_000802,2,8,5162.46,5,2,2,9,Potential Loyalists
CUST_000803,102,6,5029.14,1,1,2,4,Lost
CUST_000804,60,11,7186.83,2,4,3,9,At Risk
CUST_000805,29,13,17785.73,4,5,5,14,Champions
CUST_000806,13,8,6157.29,5,2,3,10,Loyal Customers
CUST_000807,43,10,14872.27,3,4,5,12,Loyal Customers
CUST_000808,4,13,13931.67,5,5,5,15,Champions
CUST_000809,142,4,3167.45,1,1,1,3,Lost
CUST_000810,0,10,6672.35,5,4,3,12,Loyal Customers
CUST_000811,118,6,7313.080000000001,1,1,3,5,Lost
CUST_000812,16,9,6162.1,4,3,3,10,Loyal Customers
CUST_000813,164,13,12502.61,1,5,5,11,At Risk
CUST_000814,63,8,14049.28,2,2,5,9,At Risk
CUST_000815,46,9,4274.18,3,3,2,8,Need Attention
CUST_000816,97,7,9852.79,1,2,4,7,Cannot Lose Them
CUST_000817,11,6,1998.47,5,1,1,7,New Customers
CUST_000818,13,8,10126.82,5,2,5,12,Loyal Customers
CUST_000819,55,7,7382.62,2,2,3,7,Cannot Lose Them
CUST_000820,9,4,3769.2599999999998,5,1,1,7,New Customers
CUST_000821,122,7,2444.26,1,2,1,4,Lost
CUST_000822,172,4,7052.04,1,1,3,5,Lost
CUST_000823,11,10,9050.470000000001,5,4,4,13,Champions
CUST_000824,13,10,7305.74,5,4,3,12,Loyal Customers
CUST_000825,69,4,3202.7500000000005,2,1,1,4,Lost
CUST_000826,33,7,9458.83,3,2,4,9,Promising
CUST_000827,94,6,4683.01,2,1,2,5,Lost
CUST_000828,52,7,4594.05,3,2,2,7,Promising
CUST_000829,25,13,8685.66,4,5,4,13,Champions
CUST_000830,104,5,5746.889999999999,1,1,2,4,Lost
CUST_000831,92,6,5087.1,2,1,2,5,Lost
CUST_000832,38,12,9672.13,3,5,4,12,Loyal Customers
CUST_000833,138,5,7510.26,1,1,3,5,Lost
CUST_000834,14,5,1347.45,4,1,1,6,Promising
CUST_000835,33,6,4762.41,3,1,2,6,Promising
CUST_000836,13,9,4570.2699999999995,5,3,2,10,Loyal Customers
CUST_000837,8,14,10517.86,5,5,5,15,Champions
CUST_000838,15,9,12135.37,4,3,5,12,Loyal Customers
CUST_000839,17,11,14652.38,4,4,5,13,Champions
CUST_000840,6,9,8361.45,5,3,4,12,Loyal Customers
CUST_000841,34,8,10209.75,3,2,5,10,Loyal Customers
CUST_000842,33,9,3713.6,3,3,1,7,Need Attention
CUST_000843,56,8,11047.93,2,2,5,9,At Risk
CUST_000844,112,10,8363.18,1,4,4,9,At Risk
CUST_000845,79,9,10276.59,2,3,5,10,At Risk
CUST_000846,20,11,13323.89,4,4,5,13,Champions
CUST_000847,33,8,7217.44,3,2,3,8,Promising
CUST_000848,42,8,6517.84,3,2,3,8,Promising
CUST_000849,68,8,4417.530000000001,2,2,2,6,Lost
CUST_000850,62,12,15247.83,2,5,5,12,At Risk
CUST_000851,55,11,8163.8099999999995,2,4,4,10,At Risk
CUST_000852,3,9,10093.56,5,3,5,13,Champions
CUST_000853,27,5,5904.700000000001,4,1,3,8,Promising
CUST_000854,62,12,12772.9,2,5,5,12,At Risk
CUST_000855,89,7,7676.59,2,2,4,8,Cannot Lose Them
CUST_000856,5,10,3046.25,5,4,1,10,Loyal Customers
CUST_000857,138,3,504.2,1,1,1,3,Lost
CUST_000858,15,5,3827.81,4,1,1,6,Promising
CUST_000859,121,5,3314.56,1,1,1,3,Lost
CUST_000860,185,6,8981.27,1,1,4,6,Lost
CUST_000861,13,10,4509.3099999999995,5,4,2,11,Loyal Customers
CUST_000862,39,9,5059.17,3,3,2,8,Need Attention
CUST_000863,30,10,12938.34,4,4,5,13,Champions
CUST_000864,39,16,9422.27,3,5,4,12,Loyal Customers
CUST_000865,121,7,9485.31,1,2,4,7,Cannot Lose Them
CUST_000866,31,10,6090.42,3,4,3,10,Loyal Customers
CUST_000867,104,9,9161.44,1,3,4,8,Cannot Lose Them
CUST_000868,61,7,7494.22,2,2,3,7,Cannot Lose Them
CUST_000869,13,11,9242.07,5,4,4,13,Champions
CUST_000870,149,5,3442.6800000000003,1,1,1,3,Lost
CUST_000871,109,8,7566.43,1,2,3,6,Lost
CUST_000872,98,6,6260.52,1,1,3,5,Lost
CUST_000873,1,5,3001.06,5,1,1,7,New Customers
CUST_000874,62,8,11159.38,2,2,5,9,At Risk
CUST_000875,20,5,2204.5,4,1,1,6,Promising
CUST_000876,27,13,10680.82,4,5,5,14,Champions
CUST_000877,143,10,2750.46,1,4,1,6,Lost
CUST_000878,62,16,15458.66,2,5,5,12,At Risk
CUST_000879,31,11,12116.68,3,4,5,12,Loyal Customers
CUST_000880,72,9,11427.64,2,3,5,10,At Risk
CUST_000881,48,8,5401.7699999999995,3,2,2,7,Promising
CUST_000882,67,6,6070.85,2,1,3,6,Lost
CUST_000883,10,7,6820.35,5,2,3,10,Loyal Customers
CUST_000884,35,6,2582.61,3,1,1,5,Promising
CUST_000885,46,7,12465.65,3,2,5,10,Loyal Customers
CUST_000886,74,11,11210.4,2,4,5,11,At Risk
CUST_000887,51,4,1640.26,3,1,1,5,Promising
CUST_000888,91,5,3618.91,2,1,1,4,Lost
CUST_000889,7,9,10206.17,5,3,5,13,Champions
CUST_000890,104,5,1123.92,1,1,1,3,Lost
CUST_000891,112,6,6332.86,1,1,3,5,Lost
CUST_000892,68,6,7426.54,2,1,3,6,Lost
CUST_000893,17,8,8764.65,4,2,4,10,Loyal Customers
CUST_000894,11,7,4723.16,5,2,2,9,Potential Loyalists
CUST_000895,15,8,6461.1,4,2,3,9,Potential Loyalists
CUST_000896,8,8,3796.87,5,2,1,8,Promising
CUST_000897,72,9,6854.14,2,3,3,8,Cannot Lose Them
CUST_000898,44,8,4946.88,3,2,2,7,Promising
CUST_000899,16,13,8324.06,4,5,4,13,Champions
CUST_000900,36,6,5048.12,3,1,2,6,Promising
CUST_000901,24,10,9693.69,4,4,4,12,Loyal Customers
CUST_000902,43,10,10345.99,3,4,5,12,Loyal Customers
CUST_000903,114,7,7756.820000000001,1,2,4,7,Cannot Lose Them
CUST_000904,6,16,11232.71,5,5,5,15,Champions
CUST_000905,110,8,6813.54,1,2,3,6,Lost
CUST_000906,49,10,9886.220000000001,3,4,4,11,Loyal Customers
CUST_000907,53,5,5142.75,3,1,2,6,Promising
CUST_000908,6,9,8554.03,5,3,4,12,Loyal Customers
CUST_000909,77,8,11883.85,2,2,5,9,At Risk
CUST_000910,264,6,6864.049999999999,1,1,3,5,Lost
CUST_000911,86,10,4886.95,2,4,2,8,Cannot Lose Them
CUST_000912,79,9,9236.98,2,3,4,9,At Risk
CUST_000913,0,5,1183.45,5,1,1,7,New Customers
CUST_000914,7,16,18614.03,5,5,5,15,Champions
CUST_000915,66,10,15663.35,2,4,5,11,At Risk
CUST_000916,47,11,8231.94,3,4,4,11,Loyal Customers
CUST_000917,94,13,14609.66,2,5,5,12,At Risk
CUST_000918,23,9,4669.13,4,3,2,9,Potential Loyalists
CUST_000919,170,3,504.88,1,1,1,3,Lost
CUST_000920,108,7,7018.61,1,2,3,6,Lost
CUST_000921,7,9,12718.49,5,3,5,13,Champions
