review_id,order_id,review_score
REV_0000822,ORD_0025284,4
REV_0000823,ORD_0007777,5
REV_0000824,ORD_0092157,4
REV_0000825,ORD_0040749,4
REV_0000826,ORD_0004866,5
REV_0000827,ORD_0034691,5
REV_0000828,ORD_0082383,4
REV_0000829,ORD_0068393,5
REV_0000830,ORD_0084555,4
REV_0000831,ORD_0006319,4
REV_0000832,ORD_0033675,4
REV_0000833,ORD_0032266,1
REV_0000834,ORD_0055969,2
REV_0000835,ORD_0034477,3
REV_0000836,ORD_0055592,5
REV_0000837,ORD_0034625,5
REV_0000838,ORD_0075510,3
REV_0000839,ORD_0031317,1
REV_0000840,ORD_0066022,1
REV_0000841,ORD_0029023,5
REV_0000842,ORD_0005764,4
REV_0000843,ORD_0002975,5
REV_0000844,ORD_0084877,5
REV_0000845,ORD_0053553,5
REV_0000846,ORD_0010929,1
REV_0000847,ORD_0046142,4
REV_0000848,ORD_0083844,3
REV_0000849,ORD_0093460,3
REV_0000850,ORD_0051830,5
REV_0000851,ORD_0046791,4
REV_0000852,ORD_0002832,5
REV_0000853,ORD_0090965,3
REV_0000854,ORD_0024293,5
REV_0000855,ORD_0084199,4
REV_0000856,ORD_0066869,4
REV_0000857,ORD_0004495,4
REV_0000858,ORD_0020140,5
REV_0000859,ORD_0061592,3
REV_0000860,ORD_0025985,5
REV_0000861,ORD_0028378,2
REV_0000862,ORD_0029313,2
REV_0000863,ORD_0078809,5
REV_0000864,ORD_0042503,4
REV_0000865,ORD_0040639,5
REV_0000866,ORD_0034895,5
REV_0000867,ORD_0045891,4
REV_0000868,ORD_0018172,2
REV_0000869,ORD_0097381,2
REV_0000870,ORD_0003161,5
REV_0000871,ORD_0076858,4
REV_0000872,ORD_0093900,5
REV_0000873,ORD_0087665,4
REV_0000874,ORD_0047377,5
REV_0000875,ORD_0047244,5
REV_0000876,ORD_0001305,5
REV_0000877,ORD_0080061,3
REV_0000878,ORD_0042096,5
REV_0000879,ORD_0034349,5
REV_0000880,ORD_0024277,5
REV_0000881,ORD_0074855,4
REV_0000882,ORD_0097964,1
REV_0000883,ORD_0054065,5
REV_0000884,ORD_0092811,2
REV_0000885,ORD_0067121,3
REV_0000886,ORD_0080880,5
REV_0000887,ORD_0073503,5
REV_0000888,ORD_0023303,5
REV_0000889,ORD_0031457,4
REV_0000890,ORD_0038486,5
REV_0000891,ORD_0042246,1
REV_0000892,ORD_0038276,2
REV_0000893,ORD_0018076,3
REV_0000894,ORD_0022019,5
REV_0000895,ORD_0076264,5
REV_0000896,ORD_0035471,5
REV_0000897,ORD_0024640,4
REV_0000898,ORD_0092271,5
REV_0000899,ORD_0048843,5
REV_0000900,ORD_0001532,5
REV_0000901,ORD_0075077,5
REV_0000902,ORD_0004180,4
REV_0000903,ORD_0016975,5
REV_0000904,ORD_0062459,2
REV_0000905,ORD_0015336,5
REV_0000906,ORD_0025398,5
REV_0000907,ORD_0006615,5
REV_0000908,ORD_0007511,4
REV_0000909,ORD_0025325,5
REV_0000910,ORD_0091273,5
REV_0000911,ORD_0027287,5
REV_0000912,ORD_0094412,3
REV_0000913,ORD_0080176,5
REV_0000914,ORD_0054280,5
REV_0000915,ORD_0086433,4
REV_0000916,ORD_0017240,4
REV_0000917,ORD_0037560,4
REV_0000918,ORD_0000719,4
REV_0000919,ORD_0097408,5
REV_0000920,ORD_0096968,1
REV_0000921,ORD_0067678,4
REV_0000922,ORD_0012498,4
REV_0000923,ORD_0032982,4
REV_0000924,ORD_0015028,4
REV_0000925,ORD_0066855,3
REV_0000926,ORD_0022326,5
REV_0000927,ORD_0060166,3
REV_0000928,ORD_0093677,4
REV_0000929,ORD_0003187,5
REV_0000930,ORD_0008285,5
REV_0000931,ORD_0035556,5
REV_0000932,ORD_0005972,4
REV_0000933,ORD_0045315,5
REV_0000934,ORD_0023583,5
REV_0000935,ORD_0031266,4
REV_0000936,ORD_0056140,5
REV_0000937,ORD_0016760,5
REV_0000938,ORD_0014200,3
REV_0000939,ORD_0090897,5
REV_0000940,ORD_0057527,5
REV_0000941,ORD_0000804,2
REV_0000942,ORD_0039274,3
REV_0000943,ORD_0081796,3
REV_0000944,ORD_0037550,3
REV_0000945,ORD_0071688,4
REV_0000946,ORD_0073387,3
REV_0000947,ORD_0090994,5
REV_0000948,ORD_0077009,4
REV_0000949,ORD_0040775,5
REV_0000950,ORD_0064581,4
REV_0000951,ORD_0038232,5
REV_0000952,ORD_0006289,5
REV_0000953,ORD_0054863,1
REV_0000954,ORD_0088463,5
REV_0000955,ORD_0001951,2
REV_0000956,ORD_0006145,4
REV_0000957,ORD_0001631,4
REV_0000958,ORD_0047598,3
REV_0000959,ORD_0060149,5
REV_0000960,ORD_0001173,3
REV_0000961,ORD_0015518,5
REV_0000962,ORD_0096310,4
REV_0000963,ORD_0073201,3
REV_0000964,ORD_0013247,5
REV_0000965,ORD_0015233,5
REV_0000966,ORD_0067832,4
REV_0000967,ORD_0027125,4
REV_0000968,ORD_0090322,3
REV_0000969,ORD_0049772,1
REV_0000970,ORD_0021326,5
REV_0000971,ORD_0080738,3
REV_0000972,ORD_0071463,4
REV_0000973,ORD_0009490,5
REV_0000974,ORD_0014541,5
REV_0000975,ORD_0036729,4
REV_0000976,ORD_0085691,4
REV_0000977,ORD_0054665,5
REV_0000978,ORD_0011861,4
REV_0000979,ORD_0067900,3
REV_0000980,ORD_0038771,2
REV_0000981,ORD_0094508,4
REV_0000982,ORD_0074017,4
REV_0000983,ORD_0032988,5
REV_0000984,ORD_0036998,4
REV_0000985,ORD_0022677,5
REV_0000986,ORD_0014597,5
REV_0000987,ORD_0013888,5
REV_0000988,ORD_0076317,4
REV_0000989,ORD_0032065,5
REV_0000990,ORD_0034822,2
REV_0000991,ORD_0015628,1
REV_0000992,ORD_0048168,4
REV_0000993,ORD_0066723,4
REV_0000994,ORD_0081686,1
REV_0000995,ORD_0076112,3
REV_0000996,ORD_0053032,5
REV_0000997,ORD_0012578,4
REV_0000998,ORD_0075438,5
REV_0000999,ORD_0098961,5
REV_0001000,ORD_0065117,5
REV_0001001,ORD_0018091,5
REV_0001002,ORD_0016775,5
REV_0001003,ORD_0061414,4
REV_0001004,ORD_0022395,1
REV_0001005,ORD_0090863,4
REV_0001006,ORD_0022291,5
REV_0001007,ORD_0036031,5
REV_0001008,ORD_0011275,5
REV_0001009,ORD_0094801,1
REV_0001010,ORD_0081202,5
REV_0001011,ORD_0010382,4
REV_0001012,ORD_0088428,3
REV_0001013,ORD_0041762,4
REV_0001014,ORD_0083680,1
REV_0001015,ORD_0096259,5
REV_0001016,ORD_0092381,4
REV_0001017,ORD_0021125,3
REV_0001018,ORD_0046514,4
REV_0001019,ORD_0024286,5
REV_0001020,ORD_0079822,5
REV_0001021,ORD_0090402,4
REV_0001022,ORD_0077866,5
REV_0001023,ORD_0095048,1
REV_0001024,ORD_0019426,5
REV_0001025,ORD_0036278,5
REV_0001026,ORD_0044718,4
REV_0001027,ORD_0007791,2
REV_0001028,ORD_0081470,5
REV_0001029,ORD_0090497,5
REV_0001030,ORD_0007958,4
REV_0001031,ORD_0087894,4
REV_0001032,ORD_0050099,2
REV_0001033,ORD_0043498,5
REV_0001034,ORD_0092735,3
REV_0001035,ORD_0080475,5
REV_0001036,ORD_0036335,4
REV_0001037,ORD_0006409,5
REV_0001038,ORD_0097337,5
REV_0001039,ORD_0009454,2
REV_0001040,ORD_0094569,2
REV_0001041,ORD_0041753,5
REV_0001042,ORD_0094152,4
REV_0001043,ORD_0036224,4
REV_0001044,ORD_0046874,5
REV_0001045,ORD_0027584,4
REV_0001046,ORD_0011222,3
REV_0001047,ORD_0064791,5
REV_0001048,ORD_0060717,5
REV_0001049,ORD_0001633,5
REV_0001050,ORD_0072861,5
REV_0001051,ORD_0021249,3
REV_0001052,ORD_0038128,5
REV_0001053,ORD_0089967,4
REV_0001054,ORD_0008118,5
REV_0001055,ORD_0005941,5
REV_0001056,ORD_0029045,4
REV_0001057,ORD_0052130,2
REV_0001058,ORD_0004413,3
REV_0001059,ORD_0057545,3
REV_0001060,ORD_0069236,5
REV_0001061,ORD_0055175,5
REV_0001062,ORD_0018594,4
REV_0001063,ORD_0084287,5
REV_0001064,ORD_0008694,5
REV_0001065,ORD_0023725,5
REV_0001066,ORD_0078935,5
REV_0001067,ORD_0084037,3
REV_0001068,ORD_0029799,5
REV_0001069,ORD_0064079,4
REV_0001070,ORD_0047886,4
REV_0001071,ORD_0022259,5
REV_0001072,ORD_0000198,4
REV_0001073,ORD_0011252,5
REV_0001074,ORD_0091696,3
REV_0001075,ORD_0051850,3
REV_0001076,ORD_0072977,3
REV_0001077,ORD_0070994,4
REV_0001078,ORD_0054949,2
REV_0001079,ORD_0052972,4
REV_0001080,ORD_0011353,2
REV_0001081,ORD_0057919,4
REV_0001082,ORD_0027258,4
REV_0001083,ORD_0001528,5
REV_0001084,ORD_0098329,3
REV_0001085,ORD_0073613,3
REV_0001086,ORD_0009600,5
REV_0001087,ORD_0031886,5
REV_0001088,ORD_0035750,4
REV_0001089,ORD_0019169,2
REV_0001090,ORD_0053940,5
REV_0001091,ORD_0043648,3
REV_0001092,ORD_0098551,5
REV_0001093,ORD_0053882,4
REV_0001094,ORD_0021444,5
REV_0001095,ORD_0045026,2
REV_0001096,ORD_0085787,1
REV_0001097,ORD_0073815,4
REV_0001098,ORD_0098585,4
REV_0001099,ORD_0038824,5
REV_0001100,ORD_0054015,5
REV_0001101,ORD_0072341,4
REV_0001102,ORD_0045436,4
REV_0001103,ORD_0047016,3
REV_0001104,ORD_0088981,4
REV_0001105,ORD_0087210,5
REV_0001106,ORD_0084156,4
REV_0001107,ORD_0036120,4
REV_0001108,ORD_0001082,5
REV_0001109,ORD_0087180,5
REV_0001110,ORD_0055584,5
REV_0001111,ORD_0017414,5
REV_0001112,ORD_0062436,4
REV_0001113,ORD_0002349,5
REV_0001114,ORD_0021933,5
REV_0001115,ORD_0024502,3
REV_0001116,ORD_0066662,2
REV_0001117,ORD_0093972,4
REV_0001118,ORD_0050594,3
REV_0001119,ORD_0064229,2
REV_0001120,ORD_0050248,2
REV_0001121,ORD_0012983,1
REV_0001122,ORD_0034460,4
REV_0001123,ORD_0061949,2
REV_0001124,ORD_0072706,4
REV_0001125,ORD_0029053,5
REV_0001126,ORD_0004852,5
REV_0001127,ORD_0058693,5
REV_0001128,ORD_0054028,3
REV_0001129,ORD_0034384,5
REV_0001130,ORD_0062733,3
REV_0001131,ORD_0016994,5
REV_0001132,ORD_0049614,5
REV_0001133,ORD_0011186,5
REV_0001134,ORD_0032379,5
REV_0001135,ORD_0039015,5
REV_0001136,ORD_0008446,3
REV_0001137,ORD_0091637,4
REV_0001138,ORD_0037330,5
REV_0001139,ORD_0079448,5
REV_0001140,ORD_0066718,5
REV_0001141,ORD_0006732,5
REV_0001142,ORD_0077626,5
REV_0001143,ORD_0061796,5
REV_0001144,ORD_0017060,5
REV_0001145,ORD_0072931,5
REV_0001146,ORD_0067586,5
REV_0001147,ORD_0056018,1
REV_0001148,ORD_0080055,5
REV_0001149,ORD_0040916,3
REV_0001150,ORD_0054487,2
REV_0001151,ORD_0048974,5
REV_0001152,ORD_0084519,4
REV_0001153,ORD_0062262,5
REV_0001154,ORD_0090420,5
REV_0001155,ORD_0075657,4
REV_0001156,ORD_0067391,2
REV_0001157,ORD_0017432,5
REV_0001158,ORD_0046752,5
REV_0001159,ORD_0091539,4
REV_0001160,ORD_0073516,4
REV_0001161,ORD_0092522,5
REV_0001162,ORD_0093964,2
REV_0001163,ORD_0043860,5
REV_0001164,ORD_0082434,2
REV_0001165,ORD_0011298,5
REV_0001166,ORD_0017443,5
REV_0001167,ORD_0072727,4
REV_0001168,ORD_0098142,5
REV_0001169,ORD_0053004,4
REV_0001170,ORD_0003179,5
REV_0001171,ORD_0057552,4
REV_0001172,ORD_0079389,5
REV_0001173,ORD_0079736,5
REV_0001174,ORD_0019632,2
REV_0001175,ORD_0007043,4
REV_0001176,ORD_0058667,3
REV_0001177,ORD_0039550,5
REV_0001178,ORD_0084998,4
REV_0001179,ORD_0095126,1
REV_0001180,ORD_0006965,5
REV_0001181,ORD_0002702,3
REV_0001182,ORD_0078784,5
REV_0001183,ORD_0063446,5
REV_0001184,ORD_0036040,2
REV_0001185,ORD_0002386,1
REV_0001186,ORD_0049363,3
REV_0001187,ORD_0002362,5
REV_0001188,ORD_0066187,5
REV_0001189,ORD_0000285,5
REV_0001190,ORD_0092858,3
REV_0001191,ORD_0010475,2
REV_0001192,ORD_0076919,4
REV_0001193,ORD_0099761,5
REV_0001194,ORD_0088429,3
REV_0001195,ORD_0021936,5
REV_0001196,ORD_0021428,4
REV_0001197,ORD_0097340,5
REV_0001198,ORD_0097621,4
REV_0001199,ORD_0090477,4
REV_0001200,ORD_0091875,5
REV_0001201,ORD_0028239,5
REV_0001202,ORD_0083142,5
REV_0001203,ORD_0010082,5
REV_0001204,ORD_0036049,5
REV_0001205,ORD_0063203,5
REV_0001206,ORD_0026968,3
REV_0001207,ORD_0073281,5
REV_0001208,ORD_0091028,5
REV_0001209,ORD_0054996,5
REV_0001210,ORD_0067025,5
REV_0001211,ORD_0007430,3
REV_0001212,ORD_0001354,3
REV_0001213,ORD_0020092,5
REV_0001214,ORD_0030156,4
REV_0001215,ORD_0036365,5
REV_0001216,ORD_0018026,5
REV_0001217,ORD_0048982,5
REV_0001218,ORD_0023600,4
REV_0001219,ORD_0058199,5
REV_0001220,ORD_0023182,5
REV_0001221,ORD_0017739,4
REV_0001222,ORD_0045850,5
REV_0001223,ORD_0023407,4
REV_0001224,ORD_0085278,5
REV_0001225,ORD_0015281,5
REV_0001226,ORD_0010034,3
REV_0001227,ORD_0080899,4
REV_0001228,ORD_0066136,5
REV_0001229,ORD_0035397,2
REV_0001230,ORD_0068064,4
REV_0001231,ORD_0040434,4
REV_0001232,ORD_0045810,4
REV_0001233,ORD_0089689,4
REV_0001234,ORD_0004552,1
REV_0001235,ORD_0006371,2
REV_0001236,ORD_0001686,5
REV_0001237,ORD_0092829,5
REV_0001238,ORD_0075882,4
REV_0001239,ORD_0076374,5
REV_0001240,ORD_0003817,5
REV_0001241,ORD_0060814,5
REV_0001242,ORD_0070364,3
REV_0001243,ORD_0043859,5
REV_0001244,ORD_0012122,3
REV_0001245,ORD_0092649,5
REV_0001246,ORD_0079007,5
REV_0001247,ORD_0050670,4
REV_0001248,ORD_0070344,2
REV_0001249,ORD_0003435,3
REV_0001250,ORD_0058968,5
REV_0001251,ORD_0008918,5
REV_0001252,ORD_0017983,5
REV_0001253,ORD_0085935,4
REV_0001254,ORD_0007102,5
REV_0001255,ORD_0008074,5
REV_0001256,ORD_0081827,5
REV_0001257,ORD_0040810,3
REV_0001258,ORD_0060015,4
REV_0001259,ORD_0068980,5
REV_0001260,ORD_0081961,5
REV_0001261,ORD_0096597,3
REV_0001262,ORD_0011462,4
REV_0001263,ORD_0043551,4
REV_0001264,ORD_0093939,5
REV_0001265,ORD_0024075,3
REV_0001266,ORD_0003835,5
REV_0001267,ORD_0082690,5
REV_0001268,ORD_0043726,5
REV_0001269,ORD_0022114,4
REV_0001270,ORD_0071480,3
REV_0001271,ORD_0013948,3
REV_0001272,ORD_0086567,5
REV_0001273,ORD_0030974,4
REV_0001274,ORD_0035968,5
REV_0001275,ORD_0090011,5
REV_0001276,ORD_0072280,5
REV_0001277,ORD_0024285,4
REV_0001278,ORD_0002043,1
REV_0001279,ORD_0004623,4
REV_0001280,ORD_0096285,4
REV_0001281,ORD_0023921,3
REV_0001282,ORD_0001115,2
REV_0001283,ORD_0028124,4
REV_0001284,ORD_0078204,5
REV_0001285,ORD_0010000,4
REV_0001286,ORD_0070680,1
REV_0001287,ORD_0050260,4
REV_0001288,ORD_0047921,4
REV_0001289,ORD_0063795,5
REV_0001290,ORD_0051187,4
REV_0001291,ORD_0023297,5
REV_0001292,ORD_0007765,4
REV_0001293,ORD_0052348,1
REV_0001294,ORD_0027321,5
REV_0001295,ORD_0083493,4
REV_0001296,ORD_0057090,5
REV_0001297,ORD_0017970,5
REV_0001298,ORD_0013425,5
REV_0001299,ORD_0011182,2
REV_0001300,ORD_0082308,5
REV_0001301,ORD_0038838,3
REV_0001302,ORD_0013510,4
REV_0001303,ORD_0091048,5
REV_0001304,ORD_0096908,4
REV_0001305,ORD_0075682,4
REV_0001306,ORD_0084753,5
REV_0001307,ORD_0047672,4
REV_0001308,ORD_0053119,5
REV_0001309,ORD_0061305,5
REV_0001310,ORD_0012921,4
REV_0001311,ORD_0027119,2
REV_0001312,ORD_0087223,1
REV_0001313,ORD_0075425,5
REV_0001314,ORD_0055700,5
REV_0001315,ORD_0055515,4
REV_0001316,ORD_0032792,5
REV_0001317,ORD_0011443,4
REV_0001318,ORD_0063133,2
REV_0001319,ORD_0040578,5
REV_0001320,ORD_0089308,5
REV_0001321,ORD_0096314,5
REV_0001322,ORD_0028326,4
REV_0001323,ORD_0078673,4
REV_0001324,ORD_0008126,5
REV_0001325,ORD_0049083,5
REV_0001326,ORD_0054406,3
REV_0001327,ORD_0068909,2
REV_0001328,ORD_0074469,5
REV_0001329,ORD_0044137,4
REV_0001330,ORD_0012818,1
REV_0001331,ORD_0041670,4
REV_0001332,ORD_0060642,4
REV_0001333,ORD_0092771,5
REV_0001334,ORD_0074844,5
REV_0001335,ORD_0007071,5
REV_0001336,ORD_0092437,4
REV_0001337,ORD_0042873,5
REV_0001338,ORD_0070170,4
REV_0001339,ORD_0087076,5
REV_0001340,ORD_0095616,1
REV_0001341,ORD_0055895,4
REV_0001342,ORD_0022545,5
REV_0001343,ORD_0040343,5
REV_0001344,ORD_0002049,5
REV_0001345,ORD_0025849,5
REV_0001346,ORD_0032093,4
REV_0001347,ORD_0083708,4
REV_0001348,ORD_0048131,5
REV_0001349,ORD_0009892,4
REV_0001350,ORD_0094549,5
REV_0001351,ORD_0067800,5
REV_0001352,ORD_0003374,4
REV_0001353,ORD_0078726,5
REV_0001354,ORD_0061922,4
REV_0001355,ORD_0042635,5
REV_0001356,ORD_0079527,4
REV_0001357,ORD_0091299,5
REV_0001358,ORD_0058191,5
REV_0001359,ORD_0015254,4
REV_0001360,ORD_0073168,5
REV_0001361,ORD_0090884,5
REV_0001362,ORD_0086172,5
REV_0001363,ORD_0064369,3
REV_0001364,ORD_0050017,2
REV_0001365,ORD_0025962,5
REV_0001366,ORD_0079232,5
REV_0001367,ORD_0077669,4
REV_0001368,ORD_0045338,5
REV_0001369,ORD_0076717,5
REV_0001370,ORD_0065799,5
REV_0001371,ORD_0046286,5
REV_0001372,ORD_0080217,3
REV_0001373,ORD_0019675,5
REV_0001374,ORD_0098696,4
REV_0001375,ORD_0020805,1
REV_0001376,ORD_0061411,5
REV_0001377,ORD_0024637,5
REV_0001378,ORD_0076491,4
REV_0001379,ORD_0047549,5
REV_0001380,ORD_0083283,3
REV_0001381,ORD_0031010,5
REV_0001382,ORD_0098724,3
REV_0001383,ORD_0088806,3
REV_0001384,ORD_0051189,5
REV_0001385,ORD_0099039,5
REV_0001386,ORD_0018451,3
REV_0001387,ORD_0078321,5
REV_0001388,ORD_0027496,5
REV_0001389,ORD_0069814,4
REV_0001390,ORD_0067979,5
REV_0001391,ORD_0076543,3
REV_0001392,ORD_0057754,5
REV_0001393,ORD_0040682,3
REV_0001394,ORD_0072419,5
REV_0001395,ORD_0044986,4
REV_0001396,ORD_0094282,4
REV_0001397,ORD_0002623,5
REV_0001398,ORD_0014181,5
REV_0001399,ORD_0053656,4
REV_0001400,ORD_0038675,4
REV_0001401,ORD_0074258,5
REV_0001402,ORD_0095622,1
REV_0001403,ORD_0002025,5
REV_0001404,ORD_0067182,5
REV_0001405,ORD_0012034,3
REV_0001406,ORD_0038985,4
REV_0001407,ORD_0052760,5
REV_0001408,ORD_0082853,4
REV_0001409,ORD_0081119,5
REV_0001410,ORD_0001763,3
REV_0001411,ORD_0084251,2
REV_0001412,ORD_0039401,2
REV_0001413,ORD_0042058,3
REV_0001414,ORD_0056099,4
REV_0001415,ORD_0061292,1
REV_0001416,ORD_0093869,5
REV_0001417,ORD_0089330,4
REV_0001418,ORD_0070253,4
REV_0001419,ORD_0058132,3
REV_0001420,ORD_0024820,4
REV_0001421,ORD_0030591,5
REV_0001422,ORD_0054393,2
REV_0001423,ORD_0086038,5
REV_0001424,ORD_0043905,1
REV_0001425,ORD_0009352,5
REV_0001426,ORD_0078981,5
REV_0001427,ORD_0023502,5
REV_0001428,ORD_0095587,1
REV_0001429,ORD_0076903,4
REV_0001430,ORD_0012717,1
REV_0001431,ORD_0058428,5
REV_0001432,ORD_0007674,5
REV_0001433,ORD_0034941,4
REV_0001434,ORD_0047644,5
REV_0001435,ORD_0010654,3
REV_0001436,ORD_0064806,4
REV_0001437,ORD_0087529,2
REV_0001438,ORD_0052091,1
REV_0001439,ORD_0036566,5
REV_0001440,ORD_0011586,4
REV_0001441,ORD_0082393,4
REV_0001442,ORD_0027142,3
REV_0001443,ORD_0001669,4
REV_0001444,ORD_0048860,5
REV_0001445,ORD_0005902,5
REV_0001446,ORD_0019947,3
REV_0001447,ORD_0009524,4
REV_0001448,ORD_0078275,4
REV_0001449,ORD_0065723,2
REV_0001450,ORD_0030839,5
REV_0001451,ORD_0038065,5
REV_0001452,ORD_0065063,5
REV_0001453,ORD_0083732,4
REV_0001454,ORD_0061786,1
REV_0001455,ORD_0001715,5
REV_0001456,ORD_0063139,1
REV_0001457,ORD_0035172,5
REV_0001458,ORD_0082601,4
REV_0001459,ORD_0038194,5
REV_0001460,ORD_0064280,4
REV_0001461,ORD_0060785,5
REV_0001462,ORD_0099418,2
REV_0001463,ORD_0038751,5
REV_0001464,ORD_0025130,4
REV_0001465,ORD_0035960,3
REV_0001466,ORD_0006826,4
REV_0001467,ORD_0090893,5
REV_0001468,ORD_0012002,5
REV_0001469,ORD_0094008,3
REV_0001470,ORD_0080561,4
REV_0001471,ORD_0053125,4
REV_0001472,ORD_0025023,5
REV_0001473,ORD_0052008,5
REV_0001474,ORD_0096997,4
REV_0001475,ORD_0066003,5
REV_0001476,ORD_0003844,5
REV_0001477,ORD_0011677,1
REV_0001478,ORD_0048692,4
REV_0001479,ORD_0046271,5
REV_0001480,ORD_0080072,5
REV_0001481,ORD_0041316,5
REV_0001482,ORD_0021371,5
REV_0001483,ORD_0069996,2
REV_0001484,ORD_0050270,1
REV_0001485,ORD_0026046,5
REV_0001486,ORD_0080756,4
REV_0001487,ORD_0055828,5
REV_0001488,ORD_0066137,4
REV_0001489,ORD_0002729,5
REV_0001490,ORD_0077246,4
REV_0001491,ORD_0059632,5
REV_0001492,ORD_0050277,5
REV_0001493,ORD_0056872,5
REV_0001494,ORD_0010738,5
REV_0001495,ORD_0096440,5
REV_0001496,ORD_0022082,5
REV_0001497,ORD_0036263,5
REV_0001498,ORD_0087686,4
REV_0001499,ORD_0029571,5
REV_0001500,ORD_0091251,3
REV_0001501,ORD_0065081,5
REV_0001502,ORD_0049411,4
REV_0001503,ORD_0016214,4
REV_0001504,ORD_0067297,3
REV_0001505,ORD_0063168,5
REV_0001506,ORD_0043265,5
REV_0001507,ORD_0094112,5
REV_0001508,ORD_0019155,5
REV_0001509,ORD_0044066,5
REV_0001510,ORD_0062298,2
REV_0001511,ORD_0098158,5
REV_0001512,ORD_0031618,4
REV_0001513,ORD_0095078,5
REV_0001514,ORD_0074260,5
REV_0001515,ORD_0009850,1
REV_0001516,ORD_0022992,4
REV_0001517,ORD_0077969,4
REV_0001518,ORD_0086277,2
REV_0001519,ORD_0085990,5
REV_0001520,ORD_0018661,5
REV_0001521,ORD_0031603,5
REV_0001522,ORD_0038153,5
REV_0001523,ORD_0004540,4
REV_0001524,ORD_0090025,5
REV_0001525,ORD_0043725,2
REV_0001526,ORD_0002815,3
REV_0001527,ORD_0042465,4
REV_0001528,ORD_0085418,5
REV_0001529,ORD_0020797,3
REV_0001530,ORD_0096789,5
REV_0001531,ORD_0083624,4
REV_0001532,ORD_0058316,3
REV_0001533,ORD_0024973,5
REV_0001534,ORD_0018398,3
REV_0001535,ORD_0089744,4
REV_0001536,ORD_0070268,4
REV_0001537,ORD_0068894,1
REV_0001538,ORD_0053150,5
REV_0001539,ORD_0063054,5
REV_0001540,ORD_0072359,2
REV_0001541,ORD_0024390,5
REV_0001542,ORD_0080908,5
REV_0001543,ORD_0061206,5
REV_0001544,ORD_0028622,1
REV_0001545,ORD_0060820,5
REV_0001546,ORD_0006917,2
REV_0001547,ORD_0001797,5
REV_0001548,ORD_0031135,5
REV_0001549,ORD_0047039,1
REV_0001550,ORD_0098922,5
REV_0001551,ORD_0029353,5
REV_0001552,ORD_0075231,4
REV_0001553,ORD_0095885,5
REV_0001554,ORD_0087315,5
REV_0001555,ORD_0072180,4
REV_0001556,ORD_0064501,5
REV_0001557,ORD_0028125,5
REV_0001558,ORD_0086656,5
REV_0001559,ORD_0047818,5
REV_0001560,ORD_0098664,5
REV_0001561,ORD_0046203,5
REV_0001562,ORD_0083761,5
REV_0001563,ORD_0016084,4
REV_0001564,ORD_0016498,2
REV_0001565,ORD_0069606,3
REV_0001566,ORD_0016746,1
REV_0001567,ORD_0075493,2
REV_0001568,ORD_0091267,4
REV_0001569,ORD_0029152,5
REV_0001570,ORD_0009278,5
REV_0001571,ORD_0016424,4
REV_0001572,ORD_0049546,5
REV_0001573,ORD_0019248,5
REV_0001574,ORD_0081026,5
REV_0001575,ORD_0090085,4
REV_0001576,ORD_0069520,5
REV_0001577,ORD_0040863,5
REV_0001578,ORD_0086602,5
REV_0001579,ORD_0084539,5
REV_0001580,ORD_0008044,5
REV_0001581,ORD_0036838,4
REV_0001582,ORD_0024970,5
REV_0001583,ORD_0034794,5
REV_0001584,ORD_0044308,4
REV_0001585,ORD_0038243,4
REV_0001586,ORD_0013129,5
REV_0001587,ORD_0059792,5
REV_0001588,ORD_0083040,5
REV_0001589,ORD_0015083,5
REV_0001590,ORD_0002853,4
REV_0001591,ORD_0089514,5
REV_0001592,ORD_0022172,5
REV_0001593,ORD_0038606,4
REV_0001594,ORD_0027337,5
REV_0001595,ORD_0035573,3
REV_0001596,ORD_0064610,2
REV_0001597,ORD_0084279,5
REV_0001598,ORD_0078426,5
REV_0001599,ORD_0030569,5
REV_0001600,ORD_0095508,5
REV_0001601,ORD_0032371,3
REV_0001602,ORD_0047756,5
REV_0001603,ORD_0029489,4
REV_0001604,ORD_0056521,4
REV_0001605,ORD_0015157,4
REV_0001606,ORD_0034519,4
REV_0001607,ORD_0088715,5
REV_0001608,ORD_0064738,5
REV_0001609,ORD_0089522,5
REV_0001610,ORD_0036658,2
REV_0001611,ORD_0094533,5
REV_0001612,ORD_0045627,4
REV_0001613,ORD_0020192,5
REV_0001614,ORD_0055352,4
REV_0001615,ORD_0099291,3
REV_0001616,ORD_0001884,4
REV_0001617,ORD_0013716,5
REV_0001618,ORD_0058590,4
REV_0001619,ORD_0031682,5
REV_0001620,ORD_0039436,2
REV_0001621,ORD_0060917,5
REV_0001622,ORD_0081596,4
REV_0001623,ORD_0026510,4
REV_0001624,ORD_0011103,5
REV_0001625,ORD_0015442,5
REV_0001626,ORD_0079770,4
REV_0001627,ORD_0092685,5
REV_0001628,ORD_0043885,5
REV_0001629,ORD_0029196,5
REV_0001630,ORD_0048078,5
REV_0001631,ORD_0093966,5
REV_0001632,ORD_0066715,5
REV_0001633,ORD_0071041,4
REV_0001634,ORD_0016726,3
REV_0001635,ORD_0061506,5
REV_0001636,ORD_0036642,5
REV_0001637,ORD_0081093,4
REV_0001638,ORD_0009906,2
REV_0001639,ORD_0011751,5
REV_0001640,ORD_0017750,5
REV_0001641,ORD_0030704,5
REV_0001642,ORD_0061019,3
REV_0001643,ORD_0016893,4
