product_id,product_category_name,product_weight_g,product_length_cm,product_width_cm,product_height_cm
PROD_02579,health_wellness,2919,27,15,17
PROD_02580,home_decor,4070,51,5,5
PROD_02581,electronics,2166,35,15,27
PROD_02582,garden_tools,524,27,37,30
PROD_02583,home_decor,2205,50,34,29
PROD_02584,home_decor,2570,51,9,12
PROD_02585,clothing_accessories,3894,42,54,29
PROD_02586,automotive,2991,52,5,45
PROD_02587,clothing_accessories,1783,23,14,33
PROD_02588,furniture,3273,64,17,25
PROD_02589,automotive,3247,67,31,43
PROD_02590,electronics,4161,19,12,40
PROD_02591,health_wellness,4151,37,32,8
PROD_02592,home_decor,3751,23,49,19
PROD_02593,furniture,4261,35,56,4
PROD_02594,home_decor,1274,26,6,45
PROD_02595,books,3049,43,57,47
PROD_02596,clothing_accessories,1909,23,16,21
PROD_02597,electronics,536,35,31,35
PROD_02598,baby_products,4985,43,17,31
PROD_02599,electronics,334,33,26,10
PROD_02600,health_wellness,4870,79,44,11
PROD_02601,electronics,2245,29,19,7
PROD_02602,home_decor,3675,48,35,18
PROD_02603,health_wellness,4956,54,11,16
PROD_02604,clothing_accessories,3661,43,43,34
PROD_02605,automotive,2574,31,53,14
PROD_02606,sports_leisure,326,42,55,43
PROD_02607,home_decor,2710,15,39,45
PROD_02608,books,2375,25,11,23
PROD_02609,home_decor,4901,32,16,17
PROD_02610,home_decor,1915,27,18,35
PROD_02611,toys_games,3954,23,38,4
PROD_02612,clothing_accessories,4095,59,43,9
PROD_02613,clothing_accessories,1510,70,52,21
PROD_02614,kitchen_utilities,4864,45,13,48
PROD_02615,kitchen_utilities,3479,24,37,25
PROD_02616,sports_leisure,1945,14,16,19
PROD_02617,beauty_perfumery,1437,62,38,24
PROD_02618,books,217,57,31,2
PROD_02619,sports_leisure,1968,20,26,3
PROD_02620,home_decor,2197,11,22,6
PROD_02621,pet_supplies,1913,33,50,19
PROD_02622,electronics,1687,77,48,17
PROD_02623,furniture,3352,21,22,11
PROD_02624,automotive,642,68,41,30
PROD_02625,books,2474,76,11,36
PROD_02626,automotive,1626,41,8,26
PROD_02627,home_decor,3667,45,49,43
PROD_02628,clothing_accessories,1369,30,20,25
PROD_02629,health_wellness,701,79,26,14
PROD_02630,home_decor,3714,75,52,22
PROD_02631,books,2249,18,55,43
PROD_02632,electronics,3401,53,40,44
PROD_02633,toys_games,487,68,24,40
PROD_02634,beauty_perfumery,3780,33,35,35
PROD_02635,clothing_accessories,1702,72,56,20
PROD_02636,sports_leisure,3382,50,37,29
PROD_02637,books,2796,11,17,28
PROD_02638,electronics,4534,37,56,27
PROD_02639,furniture,4251,25,24,12
PROD_02640,beauty_perfumery,3933,68,58,36
PROD_02641,clothing_accessories,1405,10,45,21
PROD_02642,toys_games,816,10,46,13
PROD_02643,clothing_accessories,3755,40,42,29
PROD_02644,clothing_accessories,3091,31,26,3
PROD_02645,sports_leisure,413,68,43,2
PROD_02646,books,2380,37,27,10
PROD_02647,garden_tools,2722,36,52,23
PROD_02648,electronics,987,10,53,41
PROD_02649,home_decor,4442,11,37,28
PROD_02650,electronics,2589,75,45,10
PROD_02651,toys_games,2022,58,34,8
PROD_02652,sports_leisure,4129,28,18,37
PROD_02653,books,3163,37,51,49
PROD_02654,home_decor,260,79,40,39
PROD_02655,health_wellness,2287,48,12,3
PROD_02656,beauty_perfumery,2451,28,51,44
PROD_02657,baby_products,1583,73,26,6
PROD_02658,electronics,3992,67,8,18
PROD_02659,beauty_perfumery,1837,26,55,38
PROD_02660,toys_games,4320,79,39,36
PROD_02661,furniture,2008,50,12,9
PROD_02662,electronics,1470,14,38,44
PROD_02663,stationery,2077,32,26,4
PROD_02664,clothing_accessories,3495,78,29,4
PROD_02665,clothing_accessories,2554,19,29,2
PROD_02666,sports_leisure,4359,77,44,25
PROD_02667,beauty_perfumery,2387,21,44,46
PROD_02668,toys_games,1336,19,21,31
PROD_02669,home_decor,3274,69,20,43
PROD_02670,sports_leisure,1306,39,52,27
PROD_02671,beauty_perfumery,604,33,52,39
PROD_02672,home_decor,3867,78,43,44
PROD_02673,garden_tools,4720,22,19,41
PROD_02674,health_wellness,1503,18,21,44
PROD_02675,sports_leisure,1867,27,39,39
PROD_02676,electronics,3833,44,37,45
PROD_02677,garden_tools,800,13,44,4
PROD_02678,electronics,3304,50,43,14
PROD_02679,clothing_accessories,4245,35,22,37
PROD_02680,electronics,3105,53,34,42
PROD_02681,electronics,4890,51,27,49
PROD_02682,kitchen_utilities,4221,19,41,13
PROD_02683,beauty_perfumery,4182,10,51,21
PROD_02684,baby_products,110,63,11,40
PROD_02685,clothing_accessories,2158,25,14,45
PROD_02686,sports_leisure,3777,55,20,9
PROD_02687,stationery,2919,22,32,48
PROD_02688,health_wellness,1072,73,27,3
PROD_02689,toys_games,3892,64,38,12
PROD_02690,clothing_accessories,2554,72,22,22
PROD_02691,toys_games,941,27,51,38
PROD_02692,home_decor,4554,70,27,7
PROD_02693,beauty_perfumery,384,29,55,20
PROD_02694,furniture,2535,74,24,31
PROD_02695,furniture,2931,73,35,47
PROD_02696,toys_games,4620,73,18,40
PROD_02697,books,1129,22,27,45
PROD_02698,electronics,4551,77,6,37
PROD_02699,sports_leisure,3066,79,33,21
PROD_02700,books,653,66,54,11
PROD_02701,clothing_accessories,367,54,13,25
PROD_02702,clothing_accessories,1340,47,37,34
PROD_02703,electronics,4259,63,52,30
PROD_02704,home_decor,2589,45,48,31
PROD_02705,pet_supplies,2688,76,16,37
PROD_02706,clothing_accessories,569,20,23,46
PROD_02707,beauty_perfumery,3387,36,46,7
PROD_02708,toys_games,4036,26,24,48
PROD_02709,electronics,2119,42,41,15
PROD_02710,garden_tools,2123,14,35,4
PROD_02711,home_decor,1689,71,39,25
PROD_02712,automotive,2160,74,45,20
PROD_02713,electronics,4417,76,25,39
PROD_02714,electronics,1519,53,59,35
PROD_02715,home_decor,980,23,51,10
PROD_02716,home_decor,938,66,50,31
PROD_02717,health_wellness,851,57,47,33
PROD_02718,electronics,369,26,17,14
PROD_02719,furniture,3469,53,43,19
PROD_02720,electronics,4927,13,31,45
PROD_02721,health_wellness,4811,39,29,23
PROD_02722,kitchen_utilities,3603,64,6,5
PROD_02723,sports_leisure,4060,39,39,24
PROD_02724,clothing_accessories,2175,27,56,8
PROD_02725,furniture,1412,53,12,45
PROD_02726,electronics,2384,71,37,12
PROD_02727,clothing_accessories,483,40,29,40
PROD_02728,furniture,4280,25,25,43
PROD_02729,pet_supplies,4441,32,40,42
PROD_02730,automotive,2908,23,17,35
PROD_02731,furniture,903,11,50,6
PROD_02732,beauty_perfumery,4435,21,13,43
PROD_02733,pet_supplies,1196,67,39,26
PROD_02734,beauty_perfumery,3842,65,50,29
PROD_02735,sports_leisure,4583,33,40,15
PROD_02736,garden_tools,3819,46,53,28
PROD_02737,clothing_accessories,4871,38,51,17
PROD_02738,electronics,2796,51,48,28
PROD_02739,furniture,4366,27,50,3
PROD_02740,electronics,908,12,55,20
PROD_02741,home_decor,2251,22,14,24
PROD_02742,sports_leisure,3393,38,9,42
PROD_02743,beauty_perfumery,1405,75,35,15
PROD_02744,pet_supplies,3559,68,28,48
PROD_02745,clothing_accessories,2519,57,36,27
PROD_02746,home_decor,4324,13,53,9
PROD_02747,electronics,1296,60,53,28
PROD_02748,furniture,4667,14,7,48
PROD_02749,toys_games,3624,48,20,41
PROD_02750,sports_leisure,1625,50,45,29
PROD_02751,clothing_accessories,1699,14,53,5
PROD_02752,furniture,1144,17,24,39
PROD_02753,beauty_perfumery,2253,65,48,12
PROD_02754,electronics,1967,34,28,45
PROD_02755,home_decor,1475,61,38,25
PROD_02756,sports_leisure,711,61,56,29
PROD_02757,pet_supplies,3416,16,52,42
PROD_02758,health_wellness,1698,70,27,19
PROD_02759,toys_games,2077,56,59,22
PROD_02760,automotive,4497,75,57,27
PROD_02761,toys_games,738,68,59,4
PROD_02762,garden_tools,4266,14,42,14
PROD_02763,electronics,2022,53,6,39
PROD_02764,sports_leisure,745,51,45,29
PROD_02765,toys_games,4369,70,9,15
PROD_02766,beauty_perfumery,2098,72,22,2
PROD_02767,electronics,189,59,58,29
PROD_02768,home_decor,3378,47,57,37
PROD_02769,clothing_accessories,2466,63,54,12
PROD_02770,clothing_accessories,923,53,33,44
PROD_02771,home_decor,650,33,14,41
PROD_02772,beauty_perfumery,159,72,46,5
PROD_02773,health_wellness,4322,48,59,35
PROD_02774,toys_games,4278,21,46,2
PROD_02775,health_wellness,1343,72,54,11
PROD_02776,automotive,3579,18,20,18
PROD_02777,home_decor,1045,31,27,8
PROD_02778,home_decor,1740,45,34,40
PROD_02779,electronics,2052,37,10,14
PROD_02780,baby_products,2733,65,48,23
PROD_02781,electronics,3601,38,40,2
PROD_02782,toys_games,989,14,24,29
PROD_02783,home_decor,673,13,20,34
PROD_02784,baby_products,612,60,32,14
PROD_02785,home_decor,4260,24,58,2
PROD_02786,kitchen_utilities,2064,69,30,39
PROD_02787,clothing_accessories,4151,35,26,26
PROD_02788,clothing_accessories,2330,32,58,43
PROD_02789,furniture,2383,38,15,22
PROD_02790,pet_supplies,711,66,5,34
PROD_02791,beauty_perfumery,537,71,9,38
PROD_02792,baby_products,1559,68,53,35
PROD_02793,kitchen_utilities,623,57,47,4
PROD_02794,kitchen_utilities,3677,44,50,31
PROD_02795,sports_leisure,4995,55,45,4
PROD_02796,home_decor,3498,42,46,19
PROD_02797,clothing_accessories,2361,19,40,24
PROD_02798,stationery,1123,57,6,9
PROD_02799,baby_products,1679,53,10,10
PROD_02800,toys_games,421,79,31,3
PROD_02801,clothing_accessories,3226,72,30,3
PROD_02802,clothing_accessories,2931,58,39,28
PROD_02803,pet_supplies,4375,50,17,49
PROD_02804,electronics,2527,48,16,40
PROD_02805,health_wellness,3080,32,22,37
PROD_02806,home_decor,3857,22,42,6
PROD_02807,home_decor,549,62,46,2
PROD_02808,health_wellness,1384,79,10,23
PROD_02809,electronics,3618,66,32,11
PROD_02810,home_decor,1760,76,32,46
PROD_02811,baby_products,1003,57,29,25
PROD_02812,books,1277,29,9,16
PROD_02813,toys_games,429,71,19,34
PROD_02814,toys_games,736,54,51,24
PROD_02815,electronics,1989,72,48,15
PROD_02816,clothing_accessories,1967,17,13,19
PROD_02817,sports_leisure,2615,35,49,26
PROD_02818,home_decor,512,47,52,23
PROD_02819,home_decor,3933,50,57,45
PROD_02820,kitchen_utilities,2515,11,6,45
PROD_02821,electronics,2686,16,53,38
PROD_02822,books,1664,34,13,8
PROD_02823,electronics,4710,60,30,27
PROD_02824,electronics,580,59,27,25
PROD_02825,home_decor,2375,73,55,14
PROD_02826,health_wellness,3940,21,32,42
PROD_02827,electronics,3411,62,10,7
PROD_02828,beauty_perfumery,2982,19,8,22
PROD_02829,books,3843,70,34,8
PROD_02830,clothing_accessories,2619,64,51,19
PROD_02831,beauty_perfumery,4713,77,22,16
PROD_02832,garden_tools,4500,51,34,9
PROD_02833,beauty_perfumery,754,75,31,17
PROD_02834,electronics,2077,53,48,4
PROD_02835,furniture,280,37,35,46
PROD_02836,furniture,4225,67,48,10
PROD_02837,electronics,3119,11,56,48
PROD_02838,electronics,864,64,53,27
PROD_02839,electronics,4235,43,43,27
PROD_02840,electronics,2466,29,34,31
PROD_02841,clothing_accessories,3398,56,56,28
PROD_02842,sports_leisure,2879,35,41,17
PROD_02843,home_decor,2471,10,16,49
PROD_02844,automotive,3490,74,21,5
PROD_02845,furniture,1882,24,38,20
PROD_02846,automotive,4880,23,32,35
PROD_02847,beauty_perfumery,1164,64,8,7
PROD_02848,electronics,2556,10,38,46
PROD_02849,sports_leisure,1446,42,50,16
PROD_02850,health_wellness,2327,79,18,11
PROD_02851,clothing_accessories,1282,65,17,43
PROD_02852,electronics,4232,32,53,37
PROD_02853,home_decor,2553,63,53,47
PROD_02854,home_decor,638,12,58,41
PROD_02855,clothing_accessories,2523,55,54,7
PROD_02856,electronics,2403,15,7,45
PROD_02857,clothing_accessories,348,34,25,41
PROD_02858,books,4888,26,20,7
PROD_02859,home_decor,1140,37,55,16
PROD_02860,furniture,1491,41,42,30
PROD_02861,beauty_perfumery,2272,32,59,26
PROD_02862,beauty_perfumery,1435,25,30,20
PROD_02863,clothing_accessories,2359,35,10,15
PROD_02864,beauty_perfumery,599,42,22,4
PROD_02865,electronics,910,67,45,43
PROD_02866,sports_leisure,3813,57,54,47
PROD_02867,beauty_perfumery,3804,64,10,15
PROD_02868,clothing_accessories,1310,50,45,40
PROD_02869,clothing_accessories,3845,71,54,40
PROD_02870,clothing_accessories,2086,26,29,22
PROD_02871,electronics,1591,68,52,12
PROD_02872,home_decor,4370,23,28,11
PROD_02873,stationery,3148,30,34,16
PROD_02874,home_decor,3034,72,27,31
PROD_02875,sports_leisure,4464,55,49,45
PROD_02876,furniture,1917,64,47,18
PROD_02877,furniture,4419,71,12,30
PROD_02878,baby_products,1375,48,53,18
PROD_02879,health_wellness,3122,51,13,34
PROD_02880,kitchen_utilities,2977,57,10,39
PROD_02881,baby_products,4114,37,37,22
PROD_02882,clothing_accessories,4187,15,37,48
PROD_02883,furniture,1247,68,49,15
PROD_02884,automotive,337,79,11,11
PROD_02885,furniture,2222,48,46,43
PROD_02886,stationery,4695,66,22,24
PROD_02887,electronics,1645,63,10,40
PROD_02888,sports_leisure,4083,69,49,40
PROD_02889,stationery,4463,26,41,15
PROD_02890,home_decor,1086,49,25,48
PROD_02891,toys_games,1723,75,30,23
PROD_02892,electronics,3221,63,19,42
PROD_02893,books,3826,53,48,29
PROD_02894,baby_products,4001,76,58,48
PROD_02895,home_decor,822,66,34,10
PROD_02896,electronics,1195,45,15,24
PROD_02897,electronics,3927,66,12,8
PROD_02898,automotive,4385,52,9,25
PROD_02899,toys_games,1095,53,12,44
PROD_02900,electronics,4761,71,9,38
PROD_02901,electronics,1092,70,14,10
PROD_02902,kitchen_utilities,2883,20,19,39
PROD_02903,kitchen_utilities,255,42,42,8
PROD_02904,electronics,1995,75,54,24
PROD_02905,clothing_accessories,1876,32,59,26
PROD_02906,kitchen_utilities,4868,58,7,47
PROD_02907,beauty_perfumery,2216,29,45,23
PROD_02908,baby_products,2520,24,14,44
PROD_02909,sports_leisure,154,75,11,8
PROD_02910,books,184,39,55,7
PROD_02911,sports_leisure,2988,13,28,37
PROD_02912,baby_products,4787,73,30,47
PROD_02913,home_decor,2879,74,38,23
PROD_02914,clothing_accessories,2769,17,12,36
PROD_02915,home_decor,3936,61,43,48
PROD_02916,health_wellness,1108,23,9,34
PROD_02917,sports_leisure,2464,67,40,22
PROD_02918,home_decor,3786,20,47,12
PROD_02919,beauty_perfumery,4447,68,30,14
PROD_02920,electronics,2299,33,14,4
PROD_02921,electronics,1459,41,37,14
PROD_02922,clothing_accessories,1009,55,40,42
PROD_02923,furniture,3539,37,58,35
PROD_02924,books,3013,25,35,29
PROD_02925,health_wellness,4795,51,42,41
PROD_02926,garden_tools,1106,25,54,35
PROD_02927,home_decor,3152,21,29,33
PROD_02928,toys_games,1243,71,49,24
PROD_02929,electronics,4498,43,17,25
PROD_02930,electronics,3320,47,5,2
PROD_02931,electronics,1324,56,40,25
PROD_02932,sports_leisure,3978,31,40,4
PROD_02933,clothing_accessories,4595,12,54,18
PROD_02934,clothing_accessories,167,10,28,8
PROD_02935,furniture,4349,62,31,11
PROD_02936,home_decor,1114,73,22,20
PROD_02937,beauty_perfumery,281,53,54,25
PROD_02938,home_decor,4720,56,51,10
PROD_02939,electronics,4215,47,54,16
PROD_02940,electronics,3045,72,19,23
PROD_02941,clothing_accessories,2157,50,21,18
PROD_02942,electronics,2847,30,33,20
PROD_02943,furniture,1980,54,9,10
PROD_02944,kitchen_utilities,3702,22,15,39
PROD_02945,home_decor,754,75,20,20
PROD_02946,home_decor,3786,75,56,9
PROD_02947,kitchen_utilities,2388,52,38,7
PROD_02948,clothing_accessories,2299,71,21,39
PROD_02949,electronics,2931,57,37,46
PROD_02950,sports_leisure,3508,35,54,22
PROD_02951,furniture,2335,70,53,30
PROD_02952,furniture,2611,71,35,35
PROD_02953,books,821,23,22,13
PROD_02954,electronics,3348,63,55,40
PROD_02955,sports_leisure,1300,50,29,33
PROD_02956,clothing_accessories,2562,69,9,7
PROD_02957,toys_games,4773,18,34,18
PROD_02958,automotive,409,53,49,33
PROD_02959,clothing_accessories,1125,65,27,9
PROD_02960,electronics,4512,12,42,39
PROD_02961,clothing_accessories,1632,68,49,30
PROD_02962,electronics,3743,22,22,32
PROD_02963,home_decor,467,39,36,20
PROD_02964,beauty_perfumery,4750,62,34,10
PROD_02965,stationery,2752,60,33,29
PROD_02966,home_decor,1349,51,40,49
PROD_02967,clothing_accessories,3083,35,13,40
PROD_02968,electronics,4675,68,27,41
PROD_02969,electronics,3128,78,7,32
PROD_02970,clothing_accessories,3234,12,26,20
PROD_02971,toys_games,4195,50,44,34
PROD_02972,electronics,1039,10,49,27
PROD_02973,pet_supplies,4209,74,35,46
PROD_02974,beauty_perfumery,4337,79,26,2
PROD_02975,beauty_perfumery,4123,59,15,12
PROD_02976,home_decor,3791,68,46,3
PROD_02977,books,689,72,47,36
PROD_02978,sports_leisure,1882,34,7,14
PROD_02979,home_decor,4668,19,18,40
PROD_02980,clothing_accessories,1307,10,50,35
PROD_02981,garden_tools,4512,23,23,35
PROD_02982,clothing_accessories,4640,30,35,36
PROD_02983,sports_leisure,2443,67,40,33
PROD_02984,home_decor,946,47,36,46
PROD_02985,electronics,2524,10,30,13
PROD_02986,clothing_accessories,4780,14,5,34
PROD_02987,clothing_accessories,898,53,6,19
PROD_02988,books,570,74,10,6
PROD_02989,home_decor,4009,66,49,20
PROD_02990,kitchen_utilities,4927,54,18,32
PROD_02991,books,2194,69,32,28
PROD_02992,clothing_accessories,3094,75,37,43
PROD_02993,beauty_perfumery,3229,56,29,39
PROD_02994,toys_games,1413,35,44,16
PROD_02995,furniture,2978,18,22,47
PROD_02996,furniture,3615,60,50,49
PROD_02997,toys_games,1147,17,38,5
PROD_02998,electronics,1187,14,16,20
PROD_02999,toys_games,3781,48,31,22
